id,type,answer,prediction,truncated,answer_in_raw,answer_standalone_or_exact,answer_in_any_simple_boxed,simple_boxed_count,simple_boxed_values,raw_output_chars,raw_output_head
194695e8,equation_transform,%,!\{<,0,True,True,False,0,,1072,We need to infer the transformation rule from the examples.\n\n【{|*<\】 = 【{%!|】\n  input: 【{】【|】【*】【<】【\】\n  left:【{】【|】\n  operator: 【*】\n  right:【<】【\】\n  output: 【{】【%】【!】【|】\n  concatenation: 【{】【|】【<】【\】 mismatch\n  reverse concatenation: 【<】【\】【{】【|】 mismatch\n  operator: 【*】unknown\n\n【]|*!]】 = 【{<|%】\n  input: 【]】【|】【*】【!】【]】\n  left:【]】【|】\n  operator: 【*】\n  right:【!】【]】\n  output: 【{】【<】【|】【%】\n  concatenation: 【]】【|】【!】【]】 mismatch\n  reverse concatenation: 【!】【]】【]】【|】 mismatch\n  operator: 【*】unknown\n
4ef88f92,bit_manipulation,01010111,01010011,0,True,False,False,1,01010011,9513,We need to deduce the transformation by matching the example outputs.\n\nOutput 0: 10010111\n0 1\n1 0\n2 0\n3 1\n4 0\n5 1\n6 1\n7 1\n\nOutput 1: 01111101\n0 0\n1 1\n2 1\n3 1\n4 1\n5 1\n6 0\n7 1\n\nOutput 2: 01011110\n0 0\n1 1\n2 0\n3 1\n4 1\n5 1\n6 1\n7 0\n\nOutput 3: 10111011\n0 1\n1 0\n2 1\n3 1\n4 1\n5 0\n6 1\n7 1\n\nOutput 4: 11100111\n0 1\n1 1\n2 1\n3 0\n4 0\n5 1\n6 1\n7 1\n\nOutput 5: 11000111\n0 1\n1 1\n2 0\n3 0\n4 0\n5 1\n6 1\n7 1\n\nOutput 6: 01000111\n0 0\n1 1\n2 0\n3 0\n4 0\n5 1\n6 1\n7 1\n\nOutput 7: 10010111\n0 1\n1 0\n2 0\n3 1\n4 0\n5 1\n6 1\n7 1\n\nOutput 8: 100
1a7c8520,bit_manipulation,01100000,01100110,0,False,False,False,1,01100110,8571,We need to deduce the transformation by matching the example outputs.\n\nOutput 0: 10010011\n0 1\n1 0\n2 0\n3 1\n4 0\n5 0\n6 1\n7 1\n\nOutput 1: 00000000\n0 0\n1 0\n2 0\n3 0\n4 0\n5 0\n6 0\n7 0\n\nOutput 2: 00000100\n0 0\n1 0\n2 0\n3 0\n4 0\n5 1\n6 0\n7 0\n\nOutput 3: 00001100\n0 0\n1 0\n2 0\n3 0\n4 1\n5 1\n6 0\n7 0\n\nOutput 4: 00110010\n0 0\n1 0\n2 1\n3 1\n4 0\n5 0\n6 1\n7 0\n\nOutput 5: 00110110\n0 0\n1 0\n2 1\n3 1\n4 0\n5 1\n6 1\n7 0\n\nOutput 6: 00000000\n0 0\n1 0\n2 0\n3 0\n4 0\n5 0\n6 0\n7 0\n\nOutput bit columns (with bitsum as hash)\n0 1000000 1\n1 0000000 a\n
528ec0d8,equation_transform,-39,39,0,False,False,False,1,39,10896,"We need to infer the transformation rule from the examples.\n\nExamples:\n  38(96 = 3648\n  13(43 = 559\n  42#38 = 81\n  41(94 = 3854\n\nThe inputs are 38, 96, 13, 43, 42, 38, 41, 94\n\nThe outputs are 3648, 559, 81, 3854\nNo outputs have a symbol prefix or suffix.\n\nLooking at the input of the examples\n38(96 -> (\n13(43 -> (\n42#38 -> #\n41(94 -> (\n\nThe operators\n(\n#\n\nLooking at the question\n11-50 -> -\nThe question operator is not found in the examples. Investigating the most common example operator 【(】 inste"
57712d01,equation_transform,-/<,$/'{,0,False,False,False,0,,1500,"We need to infer the transformation rule from the examples.\n\n【$'+``】 = 【""`(】\n  input: 【$】【'】【+】【`】【`】\n  left:【$】【'】\n  operator: 【+】\n  right:【`】【`】\n  output: 【""】【`】【(】\n  concatenation: 【$】【'】【`】【`】 mismatch\n  reverse concatenation: 【`】【`】【$】【'】 mismatch\n  operator: 【+】unknown\n\n【{<*/(】 = 【""""/(】\n  input: 【{】【<】【*】【/】【(】\n  left:【{】【<】\n  operator: 【*】\n  right:【/】【(】\n  output: 【""】【""】【/】【(】\n  concatenation: 【{】【<】【/】【(】 mismatch\n  reverse concatenation: 【/】【(】【{】【<】 mismatch\n  operator: 【*】unknown\n\n【!<"
d98d85c0,equation_transform,?(&@,(@@?,0,False,False,False,1,(@@?,1064,We need to infer the transformation rule from the examples.\n\n【(#-`>】 = 【''】\n  input: 【(】【#】【-】【`】【>】\n  left:【(】【#】\n  operator: 【-】\n  right:【`】【>】\n  output: 【'】【'】\n  concatenation: 【(】【#】【`】【>】 mismatch\n  reverse concatenation: 【`】【>】【(】【#】 mismatch\n  operator: 【-】unknown\n\n【|'-'#】 = 【||】\n  input: 【|】【'】【-】【'】【#】\n  left:【|】【'】\n  operator: 【-】\n  right:【'】【#】\n  output: 【|】【|】\n  concatenation: 【|】【'】【'】【#】 mismatch\n  reverse concatenation: 【'】【#】【|】【'】 mismatch\n  operator: 【-】unknown\n\n【@&+'>】 = 【'&&&
491b8ea5,equation_transform,)!,@|]!,0,False,False,False,1,@|]!,1067,We need to infer the transformation rule from the examples.\n\n【!^+){】 = 【|}】\n  input: 【!】【^】【+】【)】【{】\n  left:【!】【^】\n  operator: 【+】\n  right:【)】【{】\n  output: 【|】【}】\n  concatenation: 【!】【^】【)】【{】 mismatch\n  reverse concatenation: 【)】【{】【!】【^】 mismatch\n  operator: 【+】unknown\n\n【]/*||】 = 【]/||】\n  input: 【]】【/】【*】【|】【|】\n  left:【]】【/】\n  operator: 【*】\n  right:【|】【|】\n  output: 【]】【/】【|】【|】\n  concatenation: 【]】【/】【|】【|】 match\n  reverse concatenation: 【|】【|】【]】【/】 mismatch\n  operator: 【*】concatenation\n\n【]@-
eb1a62f7,equation_transform,>!>},){>),0,False,False,False,0,,1066,We need to infer the transformation rule from the examples.\n\n【)^-{!】 = 【-(@】\n  input: 【)】【^】【-】【{】【!】\n  left:【)】【^】\n  operator: 【-】\n  right:【{】【!】\n  output: 【-】【(】【@】\n  concatenation: 【)】【^】【{】【!】 mismatch\n  reverse concatenation: 【{】【!】【)】【^】 mismatch\n  operator: 【-】unknown\n\n【>)+}@】 = 【}}{\n  input: 【>】【)】【+】【}】【@】\n  left:【>】【)】\n  operator: 【+】\n  right:【}】【@】\n  output: 【}】【}】【{】\n  concatenation: 【>】【)】【}】【@】 mismatch\n  reverse concatenation: 【}】【@】【>】【)】 mismatch\n  operator: 【+】unknown\n\n【%%+?^】 
0bb591e6,equation_transform,%?<,"""$%%""",0,False,False,False,1,"""$%%""",1262,"We need to infer the transformation rule from the examples.\n\n【)(-)(】 = 【""】\n  input: 【)】【(】【-】【)】【(】\n  left:【)】【(】\n  operator: 【-】\n  right:【)】【(】\n  output: 【""】\n  concatenation: 【)】【(】【)】【(】 mismatch\n  reverse concatenation: 【)】【(】【)】【(】 mismatch\n  operator: 【-】unknown\n\n【&(-((】 = 【<】\n  input: 【&】【(】【-】【(】【(】\n  left:【&】【(】\n  operator: 【-】\n  right:【(】【(】\n  output: 【<】\n  concatenation: 【&】【(】【(】【(】 mismatch\n  reverse concatenation: 【(】【(】【&】【(】 mismatch\n  operator: 【-】unknown\n\n【$(-(%】 = 【)<】\n  input:"
202af98d,bit_manipulation,11111101,11111111,0,True,False,False,1,11111111,9456,We need to deduce the transformation by matching the example outputs.\n\nOutput 0: 01111111\n0 0\n1 1\n2 1\n3 1\n4 1\n5 1\n6 1\n7 1\n\nOutput 1: 11000011\n0 1\n1 1\n2 0\n3 0\n4 0\n5 0\n6 1\n7 1\n\nOutput 2: 01110111\n0 0\n1 1\n2 1\n3 1\n4 0\n5 1\n6 1\n7 1\n\nOutput 3: 01001101\n0 0\n1 1\n2 0\n3 0\n4 1\n5 1\n6 0\n7 1\n\nOutput 4: 11011111\n0 1\n1 1\n2 0\n3 1\n4 1\n5 1\n6 1\n7 1\n\nOutput 5: 11110101\n0 1\n1 1\n2 1\n3 1\n4 0\n5 1\n6 0\n7 1\n\nOutput 6: 11101111\n0 1\n1 1\n2 1\n3 0\n4 1\n5 1\n6 1\n7 1\n\nOutput 7: 01011100\n0 0\n1 1\n2 0\n3 1\n4 1\n5 1\n6 0\n7 0\n\nOutput 8: 001
3ace787f,bit_manipulation,11111011,11111111,0,True,True,False,1,11111111,8825,We need to deduce the transformation by matching the example outputs.\n\nOutput 0: 10100111\n0 1\n1 0\n2 1\n3 0\n4 0\n5 1\n6 1\n7 1\n\nOutput 1: 00001111\n0 0\n1 0\n2 0\n3 0\n4 1\n5 1\n6 1\n7 1\n\nOutput 2: 00100110\n0 0\n1 0\n2 1\n3 0\n4 0\n5 1\n6 1\n7 0\n\nOutput 3: 01001101\n0 0\n1 1\n2 0\n3 0\n4 1\n5 1\n6 0\n7 1\n\nOutput 4: 01100011\n0 0\n1 1\n2 1\n3 0\n4 0\n5 0\n6 1\n7 1\n\nOutput 5: 00101111\n0 0\n1 0\n2 1\n3 0\n4 1\n5 1\n6 1\n7 1\n\nOutput 6: 10101111\n0 1\n1 0\n2 1\n3 0\n4 1\n5 1\n6 1\n7 1\n\nOutput 7: 10001111\n0 1\n1 0\n2 0\n3 0\n4 1\n5 1\n6 1\n7 1\n\nOutput bit co
9a19fc2d,equation_transform,#>[,!&)#,0,False,False,False,1,!&)#,1484,We need to infer the transformation rule from the examples.\n\n【{{->#】 = 【{#】\n  input: 【{】【{】【-】【>】【#】\n  left:【{】【{】\n  operator: 【-】\n  right:【>】【#】\n  output: 【{】【#】\n  concatenation: 【{】【{】【>】【#】 mismatch\n  reverse concatenation: 【>】【#】【{】【{】 mismatch\n  operator: 【-】unknown\n\n【[!-)[】 = 【!{】\n  input: 【[】【!】【-】【)】【[】\n  left:【[】【!】\n  operator: 【-】\n  right:【)】【[】\n  output: 【!】【{】\n  concatenation: 【[】【!】【)】【[】 mismatch\n  reverse concatenation: 【)】【[】【[】【!】 mismatch\n  operator: 【-】unknown\n\n【}/+&{】 = 【&'】\n
528b694b,equation_transform,"""'",>]],0,False,False,False,1,>]],1283,We need to infer the transformation rule from the examples.\n\n【@>+^\】 = 【@@^>】\n  input: 【@】【>】【+】【^】【\】\n  left:【@】【>】\n  operator: 【+】\n  right:【^】【\】\n  output: 【@】【@】【^】【>】\n  concatenation: 【@】【>】【^】【\】 mismatch\n  reverse concatenation: 【^】【\】【@】【>】 mismatch\n  operator: 【+】unknown\n\n【]@<@\】 = 【<')】\n  input: 【]】【@】【<】【@】【\】\n  left:【]】【@】\n  operator: 【<】\n  right:【@】【\】\n  output: 【<】【'】【)】\n  concatenation: 【]】【@】【@】【\】 mismatch\n  reverse concatenation: 【@】【\】【]】【@】 mismatch\n  operator: 【<】unknown\n\n【'>
d1bd7478,equation_transform,30,3,0,True,True,False,1,3,10743,"We need to infer the transformation rule from the examples.\n\nExamples:\n  89$90 = 8010\n  88:77 = 11\n  10|87 = 98\n  41|87 = 129\n\nThe inputs are 89, 90, 88, 77, 10, 87, 41, 87\n\nThe outputs are 8010, 11, 98, 129\nNo outputs have a symbol prefix or suffix.\n\nLooking at the input of the examples\n89$90 -> $\n88:77 -> :\n10|87 -> |\n41|87 -> |\n\nThe operators\n$\n:\n|\n\nLooking at the question\n37:67 -> :\nThe question operator is found in the examples.\n\nLooking at operator 【:】 [88:77 = 11]:\n  Trying common operati"
fba40625,equation_transform,'>&,{>?#,0,False,False,False,0,,1291,We need to infer the transformation rule from the examples.\n\n【?>/)]】 = 【?>)]】\n  input: 【?】【>】【/】【)】【]】\n  left:【?】【>】\n  operator: 【/】\n  right:【)】【]】\n  output: 【?】【>】【)】【]】\n  concatenation: 【?】【>】【)】【]】 match\n  reverse concatenation: 【)】【]】【?】【>】 mismatch\n  operator: 【/】concatenation\n\n【#?'{%】 = 【{?】\n  input: 【#】【?】【'】【{】【%】\n  left:【#】【?】\n  operator: 【'】\n  right:【{】【%】\n  output: 【{】【?】\n  concatenation: 【#】【?】【{】【%】 mismatch\n  reverse concatenation: 【{】【%】【#】【?】 mismatch\n  operator: 【'】unknown\n\n【>{'
c5b058d6,equation_transform,134,35,0,False,False,False,1,35,10302,"We need to infer the transformation rule from the examples.\n\nExamples:\n  72)27 = 99\n  26#48 = 22\n  42#45 = 3\n  24#14 = 10\n\nThe inputs are 72, 27, 26, 48, 42, 45, 24, 14\n\nThe outputs are 99, 22, 3, 10\nNo outputs have a symbol prefix or suffix.\n\nLooking at the input of the examples\n72)27 -> )\n26#48 -> #\n42#45 -> #\n24#14 -> #\n\nThe operators\n)\n#\n\nLooking at the question\n94)40 -> )\nThe question operator is found in the examples.\n\nLooking at operator 【)】 [72)27 = 99]:\n  Trying common operations revers"
837a6ae7,equation_transform,<>\>,"<:{""",0,False,False,False,0,,1496,We need to infer the transformation rule from the examples.\n\n【:@-&#】 = 【<:】\n  input: 【:】【@】【-】【&】【#】\n  left:【:】【@】\n  operator: 【-】\n  right:【&】【#】\n  output: 【<】【:】\n  concatenation: 【:】【@】【&】【#】 mismatch\n  reverse concatenation: 【&】【#】【:】【@】 mismatch\n  operator: 【-】unknown\n\n【&>-:<】 = 【-:<:】\n  input: 【&】【>】【-】【:】【<】\n  left:【&】【>】\n  operator: 【-】\n  right:【:】【<】\n  output: 【-】【<】【:】【-】\n  concatenation: 【&】【>】【:】【<】 mismatch\n  reverse concatenation: 【:】【<】【&】【>】 mismatch\n  operator: 【-】unknown\n\n【&#+{{】
3a7dd604,bit_manipulation,01001010,01001011,0,False,False,False,1,01001011,8778,We need to deduce the transformation by matching the example outputs.\n\nOutput 0: 10111010\n0 1\n1 0\n2 1\n3 1\n4 1\n5 0\n6 1\n7 0\n\nOutput 1: 00000111\n0 0\n1 0\n2 0\n3 0\n4 0\n5 1\n6 1\n7 1\n\nOutput 2: 10100110\n0 1\n1 0\n2 1\n3 0\n4 0\n5 1\n6 1\n7 0\n\nOutput 3: 11100001\n0 1\n1 1\n2 1\n3 0\n4 0\n5 0\n6 0\n7 1\n\nOutput 4: 11000111\n0 1\n1 1\n2 0\n3 0\n4 0\n5 1\n6 1\n7 1\n\nOutput 5: 11101001\n0 1\n1 1\n2 1\n3 0\n4 1\n5 0\n6 0\n7 1\n\nOutput 6: 10111110\n0 1\n1 0\n2 1\n3 1\n4 1\n5 1\n6 1\n7 0\n\nOutput bit columns (with bitsum as hash)\n0 1011111 6\n1 0001110 3\n
d0e1010b,equation_transform,!&&},|&$|,0,False,False,False,1,|&$|,1292,We need to infer the transformation rule from the examples.\n\n【''+^>】 = 【!^&】\n  input: 【'】【'】【+】【^】【>】\n  left:【'】【'】\n  operator: 【+】\n  right:【^】【>】\n  output: 【!】【^】【&】\n  concatenation: 【'】【'】【^】【>】 mismatch\n  reverse concatenation: 【^】【>】【'】【'】 mismatch\n  operator: 【+】unknown\n\n【>^+>!】 = 【!%^】\n  input: 【>】【^】【+】【>】【!】\n  left:【>】【^】\n  operator: 【+】\n  right:【>】【!】\n  output: 【!】【%】【^】\n  concatenation: 【>】【^】【>】【!】 mismatch\n  reverse concatenation: 【>】【!】【>】【^】 mismatch\n  operator: 【+】unknown\n\n【'#*>|】
5a0d5d2a,equation_transform,341,55,0,False,False,False,1,55,10808,"We need to infer the transformation rule from the examples.\n\nExamples:\n  27-65 = 61\n  47*42 = 7771\n  81-09 = -27\n\nThe inputs are 27, 65, 47, 42, 81, 09\n\nThe outputs are 61, 7771, -27\nSome outputs have the operator symbol as prefix 【-】.\nWe now consider the outputs to be 61, 7771, -27\nWe will add back the operator prefix if our answer is negative.\n\nLooking at the input of the examples\n27-65 -> -\n47*42 -> *\n81-09 -> -\n\nThe operators\n-\n*\n\nLooking at the question\n39+94 -> +\nThe question operator is n"
5a9fcf68,equation_transform,4443,4,0,False,False,False,1,4,11279,"We need to infer the transformation rule from the examples.\n\nExamples:\n  36?55 = 8?\n  97?14 = 83?\n  23?74 = 51?\n\nThe inputs are 36, 55, 97, 14, 23, 74\n\nThe outputs are 8?, 83?, 51?\nSome outputs have the operator symbol as suffix 【?】.\nWe now consider the outputs to be -8, -83, -51\nWe will add back the operator suffix if our answer is negative.\n\nLooking at the input of the examples\n36?55 -> ?\n97?14 -> ?\n23?74 -> ?\n\nThe operators\n?\n\nLooking at the question\n24@28 -> @\nThe question operator is not fo"
6e56b39a,equation_transform,-/#,&#!,0,False,False,False,1,&#!,1282,We need to infer the transformation rule from the examples.\n\n【)>-]]】 = 【-#/】\n  input: 【)】【>】【-】【]】【]】\n  left:【)】【>】\n  operator: 【-】\n  right:【]】【]】\n  output: 【-】【#】【/】\n  concatenation: 【)】【>】【]】【]】 mismatch\n  reverse concatenation: 【]】【]】【)】【>】 mismatch\n  operator: 【-】unknown\n\n【]&-%^】 = 【-]>】\n  input: 【]】【&】【-】【%】【^】\n  left:【]】【&】\n  operator: 【-】\n  right:【%】【^】\n  output: 【-】【]】【>】\n  concatenation: 【]】【&】【%】【^】 mismatch\n  reverse concatenation: 【%】【^】【]】【&】 mismatch\n  operator: 【-】unknown\n\n【[!-])】
4ada9150,bit_manipulation,01111011,01111111,0,True,False,False,1,01111111,8849,We need to deduce the transformation by matching the example outputs.\n\nOutput 0: 11111110\n0 1\n1 1\n2 1\n3 1\n4 1\n5 1\n6 1\n7 0\n\nOutput 1: 01010001\n0 0\n1 1\n2 0\n3 1\n4 0\n5 0\n6 0\n7 1\n\nOutput 2: 11110010\n0 1\n1 1\n2 1\n3 1\n4 0\n5 0\n6 1\n7 0\n\nOutput 3: 00010110\n0 0\n1 0\n2 0\n3 1\n4 0\n5 1\n6 1\n7 0\n\nOutput 4: 11110001\n0 1\n1 1\n2 1\n3 1\n4 0\n5 0\n6 0\n7 1\n\nOutput 5: 11111010\n0 1\n1 1\n2 1\n3 1\n4 1\n5 0\n6 1\n7 0\n\nOutput 6: 00101010\n0 0\n1 0\n2 1\n3 0\n4 1\n5 0\n6 1\n7 0\n\nOutput 7: 11010100\n0 1\n1 1\n2 0\n3 1\n4 0\n5 1\n6 0\n7 0\n\nOutput 8: 001
a5f1991c,equation_transform,/|',!&&&,0,False,False,False,1,!&&&,1510,"We need to infer the transformation rule from the examples.\n\n【'>""&'】 = 【'>'】\n  input: 【'】【>】【""】【&】【'】\n  left:【'】【>】\n  operator: 【""】\n  right:【&】【'】\n  output: 【'】【>】【'】\n  concatenation: 【'】【>】【&】【'】 mismatch\n  reverse concatenation: 【&】【'】【'】【>】 mismatch\n  operator: 【""】unknown\n\n【&?/?}】 = 【'?】\n  input: 【&】【?】【/】【?】【}】\n  left:【&】【?】\n  operator: 【/】\n  right:【?】【}】\n  output: 【'】【?】\n  concatenation: 【&】【?】【?】【}】 mismatch\n  reverse concatenation: 【?】【}】【&】【?】 mismatch\n  operator: 【/】unknown\n\n【@'[!'】 = 【"
c7aae192,equation_transform,">""(","\""]",0,False,False,False,1,"\""]",1062,"We need to infer the transformation rule from the examples.\n\n【""}+{""】 = 【``】\n  input: 【""】【}】【+】【{】【""】\n  left:【""】【}】\n  operator: 【+】\n  right:【{】【""】\n  output: 【`】【`】\n  concatenation: 【""】【}】【{】【""】 mismatch\n  reverse concatenation: 【{】【""】【""】【}】 mismatch\n  operator: 【+】unknown\n\n【#{-{#】 = 【>}】\n  input: 【#】【{】【-】【{】【#】\n  left:【#】【{】\n  operator: 【-】\n  right:【{】【#】\n  output: 【>】【}】\n  concatenation: 【#】【{】【{】【#】 mismatch\n  reverse concatenation: 【{】【#】【#】【{】 mismatch\n  operator: 【-】unknown\n\n【{>*(#】 = 【{`{\"
a6192d29,bit_manipulation,00001000,01111110,0,True,False,False,1,01111110,9701,We need to deduce the transformation by matching the example outputs.\n\nOutput 0: 00010100\n0 0\n1 0\n2 0\n3 1\n4 0\n5 1\n6 0\n7 0\n\nOutput 1: 01100110\n0 0\n1 1\n2 1\n3 0\n4 0\n5 1\n6 1\n7 0\n\nOutput 2: 01001000\n0 0\n1 1\n2 0\n3 0\n4 1\n5 0\n6 0\n7 0\n\nOutput 3: 11110000\n0 1\n1 1\n2 1\n3 1\n4 0\n5 0\n6 0\n7 0\n\nOutput 4: 00000110\n0 0\n1 0\n2 0\n3 0\n4 0\n5 1\n6 1\n7 0\n\nOutput 5: 01001011\n0 0\n1 1\n2 0\n3 0\n4 1\n5 0\n6 1\n7 1\n\nOutput 6: 00000000\n0 0\n1 0\n2 0\n3 0\n4 0\n5 0\n6 0\n7 0\n\nOutput 7: 00011010\n0 0\n1 0\n2 0\n3 1\n4 1\n5 0\n6 1\n7 0\n\nOutput 8: 000
e4cc7639,equation_transform,113,16,0,False,False,False,1,16,11241,"We need to infer the transformation rule from the examples.\n\nExamples:\n  62[83 = 5146\n  99[39 = 3861\n  14[53 = 742\n  33[43 = 1419\n  80!25 = 5\n\nThe inputs are 62, 83, 99, 39, 14, 53, 33, 43, 80, 25\n\nThe outputs are 5146, 3861, 742, 1419, 5\nNo outputs have a symbol prefix or suffix.\n\nLooking at the input of the examples\n62[83 -> [\n99[39 -> [\n14[53 -> [\n33[43 -> [\n80!25 -> !\n\nThe operators\n[\n!\n\nLooking at the question\n48*64 -> *\nThe question operator is not found in the examples. Investigating the "
844f826c,equation_transform,"/""",`@>``,0,False,False,False,1,`@>``,1520,"We need to infer the transformation rule from the examples.\n\n【>#$@""】 = 【>#@""】\n  input: 【>】【#】【$】【@】【""】\n  left:【>】【#】\n  operator: 【$】\n  right:【@】【""】\n  output: 【>】【#】【@】【""】\n  concatenation: 【>】【#】【@】【""】 match\n  reverse concatenation: 【@】【""】【>】【#】 mismatch\n  operator: 【$】concatenation\n\n【>`$@>】 = 【>`@>】\n  input: 【>】【`】【$】【@】【>】\n  left:【>】【`】\n  operator: 【$】\n  right:【@】【>】\n  output: 【>】【`】【@】【>】\n  concatenation: 【>】【`】【@】【>】 match\n  reverse concatenation: 【@】【>】【>】【`】 mismatch\n  operator: 【$】concaten"
048cc279,bit_manipulation,01010000,01111000,0,True,True,False,1,01111000,8763,We need to deduce the transformation by matching the example outputs.\n\nOutput 0: 00100001\n0 0\n1 0\n2 1\n3 0\n4 0\n5 0\n6 0\n7 1\n\nOutput 1: 11111111\n0 1\n1 1\n2 1\n3 1\n4 1\n5 1\n6 1\n7 1\n\nOutput 2: 10110000\n0 1\n1 0\n2 1\n3 1\n4 0\n5 0\n6 0\n7 0\n\nOutput 3: 10110100\n0 1\n1 0\n2 1\n3 1\n4 0\n5 1\n6 0\n7 0\n\nOutput 4: 10101001\n0 1\n1 0\n2 1\n3 0\n4 1\n5 0\n6 0\n7 1\n\nOutput 5: 00000010\n0 0\n1 0\n2 0\n3 0\n4 0\n5 0\n6 1\n7 0\n\nOutput 6: 10110100\n0 1\n1 0\n2 1\n3 1\n4 0\n5 1\n6 0\n7 0\n\nOutput 7: 10111010\n0 1\n1 0\n2 1\n3 1\n4 1\n5 0\n6 1\n7 0\n\nOutput bit co
8193e7e0,equation_transform,??{`,#?&`,0,False,False,False,1,#?&`,1295,We need to infer the transformation rule from the examples.\n\n【'{*#/】 = 【#!'']\n  input: 【'】【{】【*】【#】【/】\n  left:【'】【{】\n  operator: 【*】\n  right:【#】【/】\n  output: 【#】【!】【'】【'】\n  concatenation: 【'】【{】【#】【/】 mismatch\n  reverse concatenation: 【#】【/】【'】【{】 mismatch\n  operator: 【*】unknown\n\n【`]-#`】 = 【]{】\n  input: 【`】【]】【-】【#】【`】\n  left:【`】【]】\n  operator: 【-】\n  right:【#】【`】\n  output: 【]】【{】\n  concatenation: 【`】【]】【#】【`】 mismatch\n  reverse concatenation: 【#】【`】【`】【]】 mismatch\n  operator: 【-】unknown\n\n【&!*]!】
5bcb572e,equation_transform,-!#,"""{!""",0,False,False,False,0,,1072,"We need to infer the transformation rule from the examples.\n\n【)!*](】 = 【/{!!】\n  input: 【)】【!】【*】【]】【(】\n  left:【)】【!】\n  operator: 【*】\n  right:【]】【(】\n  output: 【/】【{】【!】【!】\n  concatenation: 【)】【!】【]】【(】 mismatch\n  reverse concatenation: 【]】【(】【)】【!】 mismatch\n  operator: 【*】unknown\n\n【""(+""{】 = 【){{{】\n  input: 【""】【(】【+】【""】【{】\n  left:【""】【(】\n  operator: 【+】\n  right:【""】【{】\n  output: 【)】【{】【{】【{】\n  concatenation: 【""】【(】【""】【{】 mismatch\n  reverse concatenation: 【""】【{】【""】【(】 mismatch\n  operator: 【+】unknown\n"
cdec898a,equation_transform,<?/,>}][?,0,False,False,False,1,>,1276,We need to infer the transformation rule from the examples.\n\n【)>-}]】 = 【-<%】\n  input: 【)】【>】【-】【}】【]】\n  left:【)】【>】\n  operator: 【-】\n  right:【}】【]】\n  output: 【-】【<】【%】\n  concatenation: 【)】【>】【}】【]】 mismatch\n  reverse concatenation: 【}】【]】【)】【>】 mismatch\n  operator: 【-】unknown\n\n【%`-/`】 = 【/】\n  input: 【%】【`】【-】【/】【`】\n  left:【%】【`】\n  operator: 【-】\n  right:【/】【`】\n  output: 【/】\n  concatenation: 【%】【`】【/】【`】 mismatch\n  reverse concatenation: 【/】【`】【%】【`】 mismatch\n  operator: 【-】unknown\n\n【`>+%/】 = 【)?】\n
06120e47,bit_manipulation,11110010,11111110,0,True,False,False,1,11111110,9067,We need to deduce the transformation by matching the example outputs.\n\nOutput 0: 11101111\n0 1\n1 1\n2 1\n3 0\n4 1\n5 1\n6 1\n7 1\n\nOutput 1: 11111101\n0 1\n1 1\n2 1\n3 1\n4 1\n5 1\n6 0\n7 1\n\nOutput 2: 11100101\n0 1\n1 1\n2 1\n3 0\n4 0\n5 1\n6 0\n7 1\n\nOutput 3: 11111001\n0 1\n1 1\n2 1\n3 1\n4 1\n5 0\n6 0\n7 1\n\nOutput 4: 11011111\n0 1\n1 1\n2 0\n3 1\n4 1\n5 1\n6 1\n7 1\n\nOutput 5: 11110111\n0 1\n1 1\n2 1\n3 1\n4 0\n5 1\n6 1\n7 1\n\nOutput 6: 11000111\n0 1\n1 1\n2 0\n3 0\n4 0\n5 1\n6 1\n7 1\n\nOutput 7: 11110111\n0 1\n1 1\n2 1\n3 1\n4 0\n5 1\n6 1\n7 1\n\nOutput 8: 111
edf364da,equation_transform,$(%,::{[,0,False,False,False,0,,1068,We need to infer the transformation rule from the examples.\n\n【[!+$!】 = 【{:$】\n  input: 【[】【!】【+】【$】【!】\n  left:【[】【!】\n  operator: 【+】\n  right:【$】【!】\n  output: 【{】【:】【$】\n  concatenation: 【[】【!】【$】【!】 mismatch\n  reverse concatenation: 【$】【!】【[】【!】 mismatch\n  operator: 【+】unknown\n\n【??*!{】 = 【{:[?】\n  input: 【?】【?】【*】【!】【{】\n  left:【?】【?】\n  operator: 【*】\n  right:【!】【{】\n  output: 【{】【:】【[】【?】\n  concatenation: 【?】【?】【!】【{】 mismatch\n  reverse concatenation: 【!】【{】【?】【?】 mismatch\n  operator: 【*】unknown\n\n【{|
e1f3ffbb,bit_manipulation,11111010,11111011,0,False,False,False,1,11111011,8200,We need to deduce the transformation by matching the example outputs.\n\nOutput 0: 11111001\n0 1\n1 1\n2 1\n3 1\n4 1\n5 0\n6 0\n7 1\n\nOutput 1: 11111110\n0 1\n1 1\n2 1\n3 1\n4 1\n5 1\n6 1\n7 0\n\nOutput 2: 11111101\n0 1\n1 1\n2 1\n3 1\n4 1\n5 1\n6 0\n7 1\n\nOutput 3: 11111111\n0 1\n1 1\n2 1\n3 1\n4 1\n5 1\n6 1\n7 1\n\nOutput 4: 11111101\n0 1\n1 1\n2 1\n3 1\n4 1\n5 1\n6 0\n7 1\n\nOutput 5: 11111111\n0 1\n1 1\n2 1\n3 1\n4 1\n5 1\n6 1\n7 1\n\nOutput 6: 11111110\n0 1\n1 1\n2 1\n3 1\n4 1\n5 1\n6 1\n7 0\n\nOutput bit columns (with bitsum as hash)\n0 1111111 a\n1 1111111 a\n
