id,subtype,rule_class,status,prediction,answer,baseline_prediction,verified_by_weak_label,incorrect_by_weak_label,promotable_after_class_gate,query,example_count,candidate_program_count,unique_prediction_count,proof
4bfd095a,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,{<<<,@/[@,False,False,False,@/*[@,4,0,0,markers=''; unique_prediction_count=0
4bfd095a,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,{<<<,@/[@,False,False,False,@/*[@,4,0,0,markers=''; unique_prediction_count=0
4bfd095a,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,{<<<,@/[@,False,False,False,@/*[@,4,0,0,markers=''; unique_prediction_count=0
4bfd095a,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,{<<<,@/[@,False,False,False,@/*[@,4,0,0,markers=''; unique_prediction_count=0
4bfd095a,equation_symbolic_punct,symbolic_position_template,abstain,,{<<<,@/[@,False,False,False,@/*[@,4,0,0,nonuniform_rhs_lengths
4bfd095a,equation_symbolic_punct,symbolic_operator_index_template,abstain,,{<<<,@/[@,False,False,False,@/*[@,4,0,0,programs=; unique_prediction_count=0
7a422e17,equation_symbolic_punct,symbolic_char_transducer,abstain,,%'!,"#`""",False,False,False,"#`@{""",4,0,0,no_pair_mapping
7a422e17,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,%'!,"#`""",False,False,False,"#`@{""",4,0,0,delete_char_sets=; unique_prediction_count=0
7a422e17,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,%'!,"#`""",False,False,False,"#`@{""",4,0,0,keep_char_sets=; unique_prediction_count=0
7a422e17,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,%'!,"#`""",False,False,False,"#`@{""",4,0,0,markers=''; unique_prediction_count=0
7a422e17,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,%'!,"#`""",False,False,False,"#`@{""",4,0,0,markers=''; unique_prediction_count=0
7a422e17,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,%'!,"#`""",False,False,False,"#`@{""",4,0,0,markers=''; unique_prediction_count=0
7a422e17,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,%'!,"#`""",False,False,False,"#`@{""",4,0,0,markers=''; unique_prediction_count=0
7a422e17,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,%'!,"#`""",False,False,False,"#`@{""",4,0,0,markers=''; unique_prediction_count=0
7a422e17,equation_symbolic_punct,symbolic_position_template,abstain,,%'!,"#`""",False,False,False,"#`@{""",4,0,0,nonuniform_rhs_lengths
7a422e17,equation_symbolic_punct,symbolic_operator_index_template,abstain,,%'!,"#`""",False,False,False,"#`@{""",4,0,0,programs=; unique_prediction_count=0
5b2523e6,equation_symbolic_punct,symbolic_char_transducer,abstain,,&&,><\$,False,False,False,><-\$,4,0,0,no_pair_mapping
5b2523e6,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,&&,><\$,False,False,False,><-\$,4,0,0,delete_char_sets=; unique_prediction_count=0
5b2523e6,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,&&,><\$,False,False,False,><-\$,4,0,0,keep_char_sets=; unique_prediction_count=0
5b2523e6,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,&&,><\$,False,False,False,><-\$,4,0,0,markers=''; unique_prediction_count=0
5b2523e6,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,&&,><\$,False,False,False,><-\$,4,0,0,markers=''; unique_prediction_count=0
5b2523e6,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,&&,><\$,False,False,False,><-\$,4,0,0,markers=''; unique_prediction_count=0
5b2523e6,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,&&,><\$,False,False,False,><-\$,4,0,0,markers=''; unique_prediction_count=0
5b2523e6,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,&&,><\$,False,False,False,><-\$,4,0,0,markers=''; unique_prediction_count=0
5b2523e6,equation_symbolic_punct,symbolic_position_template,abstain,,&&,><\$,False,False,False,><-\$,4,0,0,nonuniform_rhs_lengths
5b2523e6,equation_symbolic_punct,symbolic_operator_index_template,abstain,,&&,><\$,False,False,False,><-\$,4,0,0,programs=; unique_prediction_count=0
0fe53bac,equation_symbolic_punct,symbolic_char_transducer,abstain,,"(""",^?(|,False,False,False,^?+(|,4,0,0,no_global_mapping
0fe53bac,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,"(""",^?(|,False,False,False,^?+(|,4,0,0,delete_char_sets=; unique_prediction_count=0
0fe53bac,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,"(""",^?(|,False,False,False,^?+(|,4,0,0,keep_char_sets=; unique_prediction_count=0
0fe53bac,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,"(""",^?(|,False,False,False,^?+(|,4,0,0,markers=''; unique_prediction_count=0
0fe53bac,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,"(""",^?(|,False,False,False,^?+(|,4,0,0,markers=''; unique_prediction_count=0
0fe53bac,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,"(""",^?(|,False,False,False,^?+(|,4,0,0,markers=''; unique_prediction_count=0
0fe53bac,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,"(""",^?(|,False,False,False,^?+(|,4,0,0,markers=''; unique_prediction_count=0
0fe53bac,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,"(""",^?(|,False,False,False,^?+(|,4,0,0,markers=''; unique_prediction_count=0
0fe53bac,equation_symbolic_punct,symbolic_position_template,abstain,,"(""",^?(|,False,False,False,^?+(|,4,0,0,nonuniform_rhs_lengths
0fe53bac,equation_symbolic_punct,symbolic_operator_index_template,abstain,,"(""",^?(|,False,False,False,^?+(|,4,0,0,programs=; unique_prediction_count=0
274def88,equation_numeric_operator,numeric_same_operator_extended,abstain,,92,-92,False,False,False,85-92,5,0,0,same_operator_examples=2; rules=; unique_prediction_count=0
03a3437f,equation_symbolic_punct,symbolic_char_transducer,abstain,,-!,'}>/,False,False,False,'}-/>,3,0,0,no_global_mapping
03a3437f,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,-!,'}>/,False,False,False,'}-/>,3,0,0,delete_char_sets=; unique_prediction_count=0
03a3437f,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,-!,'}>/,False,False,False,'}-/>,3,0,0,keep_char_sets=; unique_prediction_count=0
03a3437f,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,-!,'}>/,False,False,False,'}-/>,3,0,0,markers=''; unique_prediction_count=0
03a3437f,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,-!,'}>/,False,False,False,'}-/>,3,0,0,markers=''; unique_prediction_count=0
03a3437f,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,-!,'}>/,False,False,False,'}-/>,3,0,0,markers=''; unique_prediction_count=0
03a3437f,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,-!,'}>/,False,False,False,'}-/>,3,0,0,markers=''; unique_prediction_count=0
03a3437f,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,-!,'}>/,False,False,False,'}-/>,3,0,0,markers=''; unique_prediction_count=0
03a3437f,equation_symbolic_punct,symbolic_position_template,abstain,,-!,'}>/,False,False,False,'}-/>,3,0,0,nonuniform_rhs_lengths
03a3437f,equation_symbolic_punct,symbolic_operator_index_template,abstain,,-!,'}>/,False,False,False,'}-/>,3,0,0,programs=; unique_prediction_count=0
30ac5c8e,equation_symbolic_punct,symbolic_char_transducer,abstain,,)#?,@\}?,False,False,False,@\+}?,5,0,0,no_pair_mapping
30ac5c8e,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,)#?,@\}?,False,False,False,@\+}?,5,0,0,delete_char_sets=; unique_prediction_count=0
30ac5c8e,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,)#?,@\}?,False,False,False,@\+}?,5,0,0,keep_char_sets=; unique_prediction_count=0
30ac5c8e,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,)#?,@\}?,False,False,False,@\+}?,5,0,0,markers=''; unique_prediction_count=0
30ac5c8e,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,)#?,@\}?,False,False,False,@\+}?,5,0,0,markers=''; unique_prediction_count=0
30ac5c8e,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,)#?,@\}?,False,False,False,@\+}?,5,0,0,markers=''; unique_prediction_count=0
30ac5c8e,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,)#?,@\}?,False,False,False,@\+}?,5,0,0,markers=''; unique_prediction_count=0
30ac5c8e,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,)#?,@\}?,False,False,False,@\+}?,5,0,0,markers=''; unique_prediction_count=0
30ac5c8e,equation_symbolic_punct,symbolic_position_template,abstain,,)#?,@\}?,False,False,False,@\+}?,5,0,0,nonuniform_rhs_lengths
30ac5c8e,equation_symbolic_punct,symbolic_operator_index_template,abstain,,)#?,@\}?,False,False,False,@\+}?,5,0,0,programs=; unique_prediction_count=0
ff121f08,equation_symbolic_punct,symbolic_char_transducer,abstain,,#<,!%<<,False,False,False,!%+<<,5,0,0,no_global_mapping
ff121f08,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,#<,!%<<,False,False,False,!%+<<,5,0,0,delete_char_sets=; unique_prediction_count=0
ff121f08,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,#<,!%<<,False,False,False,!%+<<,5,0,0,keep_char_sets=; unique_prediction_count=0
ff121f08,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,#<,!%<<,False,False,False,!%+<<,5,0,0,markers=''; unique_prediction_count=0
ff121f08,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,#<,!%<<,False,False,False,!%+<<,5,0,0,markers=''; unique_prediction_count=0
ff121f08,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,#<,!%<<,False,False,False,!%+<<,5,0,0,markers=''; unique_prediction_count=0
ff121f08,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,#<,!%<<,False,False,False,!%+<<,5,0,0,markers=''; unique_prediction_count=0
ff121f08,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,#<,!%<<,False,False,False,!%+<<,5,0,0,markers=''; unique_prediction_count=0
ff121f08,equation_symbolic_punct,symbolic_position_template,abstain,,#<,!%<<,False,False,False,!%+<<,5,0,0,nonuniform_rhs_lengths
ff121f08,equation_symbolic_punct,symbolic_operator_index_template,abstain,,#<,!%<<,False,False,False,!%+<<,5,0,0,programs=; unique_prediction_count=0
ec8b4875,equation_symbolic_punct,symbolic_char_transducer,abstain,,"|""]",|@<!,False,False,False,|@*<!,3,0,0,no_pair_mapping
ec8b4875,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,"|""]",|@<!,False,False,False,|@*<!,3,0,0,delete_char_sets=; unique_prediction_count=0
ec8b4875,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,"|""]",|@<!,False,False,False,|@*<!,3,0,0,keep_char_sets=; unique_prediction_count=0
ec8b4875,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,"|""]",|@<!,False,False,False,|@*<!,3,0,0,markers=''; unique_prediction_count=0
ec8b4875,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,"|""]",|@<!,False,False,False,|@*<!,3,0,0,markers=''; unique_prediction_count=0
ec8b4875,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,"|""]",|@<!,False,False,False,|@*<!,3,0,0,markers=''; unique_prediction_count=0
ec8b4875,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,"|""]",|@<!,False,False,False,|@*<!,3,0,0,markers=''; unique_prediction_count=0
ec8b4875,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,"|""]",|@<!,False,False,False,|@*<!,3,0,0,markers=''; unique_prediction_count=0
ec8b4875,equation_symbolic_punct,symbolic_position_template,abstain,,"|""]",|@<!,False,False,False,|@*<!,3,0,0,nonuniform_rhs_lengths
ec8b4875,equation_symbolic_punct,symbolic_operator_index_template,abstain,,"|""]",|@<!,False,False,False,|@*<!,3,0,0,programs=; unique_prediction_count=0
e3fbc768,equation_symbolic_punct,symbolic_char_transducer,abstain,,'(^),%??,False,False,False,{%/??,3,0,0,no_pair_mapping
e3fbc768,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,'(^),%??,False,False,False,{%/??,3,0,0,delete_char_sets=; unique_prediction_count=0
e3fbc768,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,'(^),%??,False,False,False,{%/??,3,0,0,keep_char_sets=; unique_prediction_count=0
e3fbc768,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,'(^),%??,False,False,False,{%/??,3,0,0,markers=''; unique_prediction_count=0
e3fbc768,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,'(^),%??,False,False,False,{%/??,3,0,0,markers=''; unique_prediction_count=0
e3fbc768,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,'(^),%??,False,False,False,{%/??,3,0,0,markers=''; unique_prediction_count=0
e3fbc768,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,'(^),%??,False,False,False,{%/??,3,0,0,markers=''; unique_prediction_count=0
e3fbc768,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,'(^),%??,False,False,False,{%/??,3,0,0,markers=''; unique_prediction_count=0
e3fbc768,equation_symbolic_punct,symbolic_position_template,abstain,,'(^),%??,False,False,False,{%/??,3,0,0,nonuniform_rhs_lengths
e3fbc768,equation_symbolic_punct,symbolic_operator_index_template,abstain,,'(^),%??,False,False,False,{%/??,3,0,0,programs=; unique_prediction_count=0
6cc5dafb,equation_symbolic_punct,symbolic_char_transducer,abstain,,)(,^&>),False,False,False,^&!>),4,0,0,no_global_mapping
6cc5dafb,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,)(,^&>),False,False,False,^&!>),4,0,0,delete_char_sets=; unique_prediction_count=0
6cc5dafb,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,)(,^&>),False,False,False,^&!>),4,0,0,keep_char_sets=; unique_prediction_count=0
6cc5dafb,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,)(,^&>),False,False,False,^&!>),4,0,0,markers=''; unique_prediction_count=0
6cc5dafb,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,)(,^&>),False,False,False,^&!>),4,0,0,markers=''; unique_prediction_count=0
6cc5dafb,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,)(,^&>),False,False,False,^&!>),4,0,0,markers=''; unique_prediction_count=0
6cc5dafb,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,)(,^&>),False,False,False,^&!>),4,0,0,markers=''; unique_prediction_count=0
6cc5dafb,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,)(,^&>),False,False,False,^&!>),4,0,0,markers=''; unique_prediction_count=0
6cc5dafb,equation_symbolic_punct,symbolic_position_template,abstain,,)(,^&>),False,False,False,^&!>),4,0,0,nonuniform_rhs_lengths
6cc5dafb,equation_symbolic_punct,symbolic_operator_index_template,abstain,,)(,^&>),False,False,False,^&!>),4,0,0,programs=; unique_prediction_count=0
d5a03a2e,equation_symbolic_punct,symbolic_char_transducer,abstain,,>>,""")&&",False,False,False,""""")&&",4,0,0,no_global_mapping
d5a03a2e,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,>>,""")&&",False,False,False,""""")&&",4,0,0,delete_char_sets=; unique_prediction_count=0
d5a03a2e,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,>>,""")&&",False,False,False,""""")&&",4,0,0,keep_char_sets=; unique_prediction_count=0
d5a03a2e,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,>>,""")&&",False,False,False,""""")&&",4,0,0,markers=''; unique_prediction_count=0
d5a03a2e,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,>>,""")&&",False,False,False,""""")&&",4,0,0,markers=''; unique_prediction_count=0
d5a03a2e,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,>>,""")&&",False,False,False,""""")&&",4,0,0,markers=''; unique_prediction_count=0
d5a03a2e,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,>>,""")&&",False,False,False,""""")&&",4,0,0,markers=''; unique_prediction_count=0
d5a03a2e,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,>>,""")&&",False,False,False,""""")&&",4,0,0,markers=''; unique_prediction_count=0
d5a03a2e,equation_symbolic_punct,symbolic_position_template,abstain,,>>,""")&&",False,False,False,""""")&&",4,0,0,nonuniform_rhs_lengths
d5a03a2e,equation_symbolic_punct,symbolic_operator_index_template,abstain,,>>,""")&&",False,False,False,""""")&&",4,0,0,programs=; unique_prediction_count=0
fb623471,equation_numeric_operator,numeric_same_operator_extended,abstain,,-21,21,False,False,False,08-29,3,0,0,same_operator_examples=1 below_min=2
d129b085,equation_symbolic_punct,symbolic_char_transducer,abstain,,##$,!>``,False,False,False,"!>+`""",4,0,0,no_global_mapping
d129b085,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,##$,!>``,False,False,False,"!>+`""",4,0,0,delete_char_sets=; unique_prediction_count=0
d129b085,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,##$,!>``,False,False,False,"!>+`""",4,0,0,keep_char_sets=; unique_prediction_count=0
d129b085,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,##$,!>``,False,False,False,"!>+`""",4,0,0,markers=''; unique_prediction_count=0
d129b085,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,##$,!>``,False,False,False,"!>+`""",4,0,0,markers=''; unique_prediction_count=0
d129b085,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,##$,!>``,False,False,False,"!>+`""",4,0,0,markers=''; unique_prediction_count=0
d129b085,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,##$,!>``,False,False,False,"!>+`""",4,0,0,markers=''; unique_prediction_count=0
d129b085,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,##$,!>``,False,False,False,"!>+`""",4,0,0,markers=''; unique_prediction_count=0
d129b085,equation_symbolic_punct,symbolic_position_template,abstain,,##$,!>``,False,False,False,"!>+`""",4,0,0,nonuniform_rhs_lengths
d129b085,equation_symbolic_punct,symbolic_operator_index_template,abstain,,##$,!>``,False,False,False,"!>+`""",4,0,0,programs=; unique_prediction_count=0
e582df31,equation_symbolic_punct,symbolic_char_transducer,abstain,,}@,"""']@",False,False,False,"""'?]@",3,0,0,no_global_mapping
e582df31,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,}@,"""']@",False,False,False,"""'?]@",3,0,0,delete_char_sets=; unique_prediction_count=0
e582df31,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,}@,"""']@",False,False,False,"""'?]@",3,0,0,keep_char_sets=; unique_prediction_count=0
e582df31,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,}@,"""']@",False,False,False,"""'?]@",3,0,0,markers=''; unique_prediction_count=0
e582df31,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,}@,"""']@",False,False,False,"""'?]@",3,0,0,markers=''; unique_prediction_count=0
e582df31,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,}@,"""']@",False,False,False,"""'?]@",3,0,0,markers=''; unique_prediction_count=0
e582df31,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,}@,"""']@",False,False,False,"""'?]@",3,0,0,markers=''; unique_prediction_count=0
e582df31,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,}@,"""']@",False,False,False,"""'?]@",3,0,0,markers=''; unique_prediction_count=0
e582df31,equation_symbolic_punct,symbolic_position_template,abstain,,}@,"""']@",False,False,False,"""'?]@",3,0,0,nonuniform_rhs_lengths
e582df31,equation_symbolic_punct,symbolic_operator_index_template,abstain,,}@,"""']@",False,False,False,"""'?]@",3,0,0,programs=; unique_prediction_count=0
a77be9fa,equation_symbolic_punct,symbolic_char_transducer,abstain,,"[""",{>$[,False,False,False,{>|$[,3,0,0,no_global_mapping
a77be9fa,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,"[""",{>$[,False,False,False,{>|$[,3,0,0,delete_char_sets=; unique_prediction_count=0
a77be9fa,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,"[""",{>$[,False,False,False,{>|$[,3,0,0,keep_char_sets=; unique_prediction_count=0
a77be9fa,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,"[""",{>$[,False,False,False,{>|$[,3,0,0,markers=''; unique_prediction_count=0
a77be9fa,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,"[""",{>$[,False,False,False,{>|$[,3,0,0,markers=''; unique_prediction_count=0
a77be9fa,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,"[""",{>$[,False,False,False,{>|$[,3,0,0,markers=''; unique_prediction_count=0
a77be9fa,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,"[""",{>$[,False,False,False,{>|$[,3,0,0,markers=''; unique_prediction_count=0
a77be9fa,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,"[""",{>$[,False,False,False,{>|$[,3,0,0,markers=''; unique_prediction_count=0
a77be9fa,equation_symbolic_punct,symbolic_position_template,abstain,,"[""",{>$[,False,False,False,{>|$[,3,0,0,nonuniform_rhs_lengths
a77be9fa,equation_symbolic_punct,symbolic_operator_index_template,abstain,,"[""",{>$[,False,False,False,{>|$[,3,0,0,programs=; unique_prediction_count=0
4ed6b56f,equation_symbolic_punct,symbolic_char_transducer,abstain,,"(""/""",!:`(,False,False,False,!:*`(,4,0,0,no_global_mapping
4ed6b56f,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,"(""/""",!:`(,False,False,False,!:*`(,4,0,0,delete_char_sets=; unique_prediction_count=0
4ed6b56f,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,"(""/""",!:`(,False,False,False,!:*`(,4,0,0,keep_char_sets=; unique_prediction_count=0
4ed6b56f,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,"(""/""",!:`(,False,False,False,!:*`(,4,0,0,markers=''; unique_prediction_count=0
4ed6b56f,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,"(""/""",!:`(,False,False,False,!:*`(,4,0,0,markers=''; unique_prediction_count=0
4ed6b56f,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,"(""/""",!:`(,False,False,False,!:*`(,4,0,0,markers=''; unique_prediction_count=0
4ed6b56f,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,"(""/""",!:`(,False,False,False,!:*`(,4,0,0,markers=''; unique_prediction_count=0
4ed6b56f,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,"(""/""",!:`(,False,False,False,!:*`(,4,0,0,markers=''; unique_prediction_count=0
4ed6b56f,equation_symbolic_punct,symbolic_position_template,abstain,,"(""/""",!:`(,False,False,False,!:*`(,4,0,0,nonuniform_rhs_lengths
4ed6b56f,equation_symbolic_punct,symbolic_operator_index_template,abstain,,"(""/""",!:`(,False,False,False,!:*`(,4,0,0,programs=; unique_prediction_count=0
208d7838,equation_symbolic_punct,symbolic_char_transducer,abstain,,[:,[&<>,False,False,False,[&-<>,5,0,0,no_pair_mapping
208d7838,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,[:,[&<>,False,False,False,[&-<>,5,0,0,delete_char_sets=; unique_prediction_count=0
208d7838,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,[:,[&<>,False,False,False,[&-<>,5,0,0,keep_char_sets=; unique_prediction_count=0
208d7838,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,[:,[&<>,False,False,False,[&-<>,5,0,0,markers=''; unique_prediction_count=0
208d7838,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,[:,[&<>,False,False,False,[&-<>,5,0,0,markers=''; unique_prediction_count=0
208d7838,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,[:,[&<>,False,False,False,[&-<>,5,0,0,markers=''; unique_prediction_count=0
208d7838,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,[:,[&<>,False,False,False,[&-<>,5,0,0,markers=''; unique_prediction_count=0
208d7838,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,[:,[&<>,False,False,False,[&-<>,5,0,0,markers=''; unique_prediction_count=0
208d7838,equation_symbolic_punct,symbolic_position_template,abstain,,[:,[&<>,False,False,False,[&-<>,5,0,0,nonuniform_rhs_lengths
208d7838,equation_symbolic_punct,symbolic_operator_index_template,abstain,,[:,[&<>,False,False,False,[&-<>,5,0,0,programs=; unique_prediction_count=0
58c099d2,equation_symbolic_punct,symbolic_char_transducer,abstain,,-)\,^!#\,False,False,False,^!-#\,3,0,0,no_global_mapping
58c099d2,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,-)\,^!#\,False,False,False,^!-#\,3,0,0,delete_char_sets=; unique_prediction_count=0
58c099d2,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,-)\,^!#\,False,False,False,^!-#\,3,0,0,keep_char_sets=; unique_prediction_count=0
58c099d2,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,-)\,^!#\,False,False,False,^!-#\,3,0,0,markers=''; unique_prediction_count=0
58c099d2,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,-)\,^!#\,False,False,False,^!-#\,3,0,0,markers=''; unique_prediction_count=0
58c099d2,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,-)\,^!#\,False,False,False,^!-#\,3,0,0,markers=''; unique_prediction_count=0
58c099d2,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,-)\,^!#\,False,False,False,^!-#\,3,0,0,markers=''; unique_prediction_count=0
58c099d2,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,-)\,^!#\,False,False,False,^!-#\,3,0,0,markers=''; unique_prediction_count=0
58c099d2,equation_symbolic_punct,symbolic_position_template,abstain,,-)\,^!#\,False,False,False,^!-#\,3,0,0,nonuniform_rhs_lengths
58c099d2,equation_symbolic_punct,symbolic_operator_index_template,abstain,,-)\,^!#\,False,False,False,^!-#\,3,0,0,programs=; unique_prediction_count=0
3cb3fd89,equation_symbolic_punct,symbolic_char_transducer,abstain,,[[&],]$$),False,False,False,]$*$),4,0,0,no_pair_mapping
3cb3fd89,equation_symbolic_punct,symbolic_delete_selected_chars,abstain,,[[&],]$$),False,False,False,]$*$),4,0,0,delete_char_sets=; unique_prediction_count=0
3cb3fd89,equation_symbolic_punct,symbolic_keep_selected_chars,abstain,,[[&],]$$),False,False,False,]$*$),4,0,0,keep_char_sets=; unique_prediction_count=0
3cb3fd89,equation_symbolic_punct,symbolic_prefix_until_marker,abstain,,[[&],]$$),False,False,False,]$*$),4,0,0,markers=''; unique_prediction_count=0
3cb3fd89,equation_symbolic_punct,symbolic_suffix_after_marker,abstain,,[[&],]$$),False,False,False,]$*$),4,0,0,markers=''; unique_prediction_count=0
3cb3fd89,equation_symbolic_punct,symbolic_prefix_before_last_marker,abstain,,[[&],]$$),False,False,False,]$*$),4,0,0,markers=''; unique_prediction_count=0
3cb3fd89,equation_symbolic_punct,symbolic_suffix_after_last_marker,abstain,,[[&],]$$),False,False,False,]$*$),4,0,0,markers=''; unique_prediction_count=0
3cb3fd89,equation_symbolic_punct,symbolic_remove_first_marker,abstain,,[[&],]$$),False,False,False,]$*$),4,0,0,markers=''; unique_prediction_count=0
3cb3fd89,equation_symbolic_punct,symbolic_position_template,abstain,,[[&],]$$),False,False,False,]$*$),4,0,0,nonuniform_rhs_lengths
3cb3fd89,equation_symbolic_punct,symbolic_operator_index_template,abstain,,[[&],]$$),False,False,False,]$*$),4,0,0,programs=; unique_prediction_count=0
