split,path,line,id,family,subcategory,answer,assistant_words,assistant_chars,first_box_word_idx,boxed_count,starts_boxed,target_suffix_ok,exact_box_present,label_free_prediction,label_free_correct,expected_aware_prediction,expected_aware_correct,assistant_non_ascii,prompt_non_ascii,assistant_controls,prompt_controls,loss_weight,issue_codes
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,500,v673_train_bit_00107_10565dedc3,bit_manipulation,bit_exact_global_binary_replay,10000110,26,203,25,1,False,True,True,10000110,True,10000110,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,501,v673_train_eq_00240_99bbf77f1b,equation_transform,equation_numeric_minus_signed,-68,54,268,53,1,False,True,True,-68,True,-68,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,502,v673_train_eq_00071_849935176e,equation_transform,equation_numeric_add_direct,137,46,237,45,1,False,True,True,137,True,137,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,503,v673_train_eq_00158_35845d1021,equation_transform,equation_numeric_colon_trailing_zero,30,51,259,50,1,False,True,True,30,True,30,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,504,v673_train_eq_00178_b3a0638347,equation_transform,equation_numeric_colon_trailing_zero,50,51,260,50,1,False,True,True,50,True,50,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,505,v673_train_bit_00135_0d1eafcdec,bit_manipulation,bit_fullbyte_ternary_v366_new,00000010,26,210,25,1,False,True,True,00000010,True,00000010,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,506,v673_train_eq_00072_4bfaa0705d,equation_transform,equation_numeric_add_direct,92,46,237,45,1,False,True,True,92,True,92,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,507,v673_train_eq_00236_b73c273c1d,equation_transform,equation_numeric_colon_trailing_zero,10,51,259,50,1,False,True,True,10,True,10,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,508,v673_train_bit_00018_2059b7c075,bit_manipulation,bit_exact_global_binary_replay,00111101,26,203,25,1,False,True,True,00111101,True,00111101,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,509,v673_train_bit_00220_d7fa930029,bit_manipulation,bit_exact_global_ternary_replay,11110001,26,231,25,1,False,True,True,11110001,True,11110001,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,510,v673_train_bit_00032_b6ab4e3149,bit_manipulation,bit_exact_global_binary_replay,00000110,26,203,25,1,False,True,True,00000110,True,00000110,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,511,v673_train_eq_00066_b5c85abfd9,equation_transform,equation_numeric_add_direct,87,46,236,45,1,False,True,True,87,True,87,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,512,v673_train_eq_00004_12d8564cfa,equation_transform,equation_numeric_add_direct,158,46,237,45,1,False,True,True,158,True,158,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,513,v673_train_eq_00334_dee5f24ccb,equation_transform,equation_numeric_minus_signed,-42,54,269,53,1,False,True,True,-42,True,-42,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,514,v673_train_eq_00063_21f0e39423,equation_transform,equation_numeric_add_direct,107,46,236,45,1,False,True,True,107,True,107,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,515,v673_train_eq_00380_e9817397e8,equation_transform,equation_numeric_minus_signed,-18,54,269,53,1,False,True,True,-18,True,-18,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,516,v673_train_eq_00257_232dab3511,equation_transform,equation_numeric_minus_signed,19,54,260,53,1,False,True,True,19,True,19,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,517,v673_train_eq_00077_afd4c992a7,equation_transform,equation_numeric_add_direct,120,46,237,45,1,False,True,True,120,True,120,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,518,v673_train_bit_00014_3f599d8a2b,bit_manipulation,bit_exact_global_ternary_replay,11100111,26,231,25,1,False,True,True,11100111,True,11100111,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,519,v673_train_bit_00223_e1d3afef37,bit_manipulation,bit_exact_global_ternary_replay,01001110,26,233,25,1,False,True,True,01001110,True,01001110,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,520,v673_train_eq_00391_de281876ee,equation_transform,equation_numeric_minus_signed,2,54,260,53,1,False,True,True,2,True,2,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,521,v673_train_bit_00094_0b29154018,bit_manipulation,bit_exact_global_ternary_replay,10111111,26,228,25,1,False,True,True,10111111,True,10111111,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,522,v673_train_eq_00460_0f80f2f70b,equation_transform,equation_numeric_minus_signed,-28,54,268,53,1,False,True,True,-28,True,-28,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,523,v673_train_eq_00201_9dead33788,equation_transform,equation_numeric_colon_trailing_zero,20,51,260,50,1,False,True,True,20,True,20,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,524,v673_train_eq_00080_9859cda516,equation_transform,equation_numeric_add_direct,94,46,237,45,1,False,True,True,94,True,94,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,525,v673_train_eq_00265_e3bfff814b,equation_transform,equation_numeric_minus_signed,22,54,262,53,1,False,True,True,22,True,22,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,526,v673_train_eq_00438_b5b3092c12,equation_transform,equation_numeric_minus_signed,-34,54,269,53,1,False,True,True,-34,True,-34,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,527,v673_train_bit_00027_6b5a394169,bit_manipulation,bit_exact_global_ternary_replay,00011010,26,228,25,1,False,True,True,00011010,True,00011010,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,528,v673_train_eq_00443_7d782107c6,equation_transform,equation_numeric_minus_signed,16,54,261,53,1,False,True,True,16,True,16,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,529,v673_train_eq_00302_6d083c6dfb,equation_transform,equation_numeric_minus_signed,-38,54,269,53,1,False,True,True,-38,True,-38,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,530,v673_train_eq_00112_4f3d39cf1c,equation_transform,equation_numeric_add_direct,85,46,236,45,1,False,True,True,85,True,85,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,531,v673_train_eq_00059_f72ea3bf0a,equation_transform,equation_numeric_add_direct,147,46,236,45,1,False,True,True,147,True,147,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,532,v673_train_bit_00057_7c876d41d1,bit_manipulation,bit_fullbyte_ternary_v366_new,01001111,26,208,25,1,False,True,True,01001111,True,01001111,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,533,v673_train_bit_00196_832de59f91,bit_manipulation,bit_exact_global_ternary_replay,00111101,26,228,25,1,False,True,True,00111101,True,00111101,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,534,v673_train_bit_00068_d35abd6692,bit_manipulation,bit_exact_global_ternary_replay,00111110,26,231,25,1,False,True,True,00111110,True,00111110,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,535,v673_train_bit_00026_bac2e348cd,bit_manipulation,bit_exact_global_ternary_replay,00011000,26,233,25,1,False,True,True,00011000,True,00011000,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,536,v673_train_eq_00095_e89fafadf4,equation_transform,equation_numeric_add_direct,52,46,234,45,1,False,True,True,52,True,52,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,537,v673_train_eq_00332_215d2748ee,equation_transform,equation_numeric_minus_signed,-58,54,268,53,1,False,True,True,-58,True,-58,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,538,v673_train_eq_00136_58a528b0d9,equation_transform,equation_numeric_colon_trailing_zero,10,51,259,50,1,False,True,True,10,True,10,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,539,v673_train_eq_00347_6616bf55ea,equation_transform,equation_numeric_minus_signed,53,54,260,53,1,False,True,True,53,True,53,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,540,v673_train_eq_00352_9339221e83,equation_transform,equation_numeric_minus_signed,-56,54,268,53,1,False,True,True,-56,True,-56,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,541,v673_train_bit_00176_1a11bcea72,bit_manipulation,bit_exact_global_ternary_replay,11101111,26,231,25,1,False,True,True,11101111,True,11101111,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,542,v673_train_bit_00131_c36d04a1ba,bit_manipulation,bit_fullbyte_ternary_v366_new,10110100,26,210,25,1,False,True,True,10110100,True,10110100,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,543,v673_train_eq_00246_89c1289458,equation_transform,equation_numeric_minus_signed,-21,54,268,53,1,False,True,True,-21,True,-21,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,544,v673_train_bit_00045_0666f09c4a,bit_manipulation,bit_exact_global_ternary_replay,01010001,26,233,25,1,False,True,True,01010001,True,01010001,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,545,v673_train_eq_00473_c164910952,equation_transform,equation_numeric_minus_signed,16,54,262,53,1,False,True,True,16,True,16,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,546,v673_train_eq_00478_d1e3251d2c,equation_transform,equation_numeric_minus_signed,-4,54,266,53,1,False,True,True,-4,True,-4,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,547,v673_train_bit_00109_bcc4a3ee71,bit_manipulation,bit_exact_global_ternary_replay,01101110,26,228,25,1,False,True,True,01101110,True,01101110,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,548,v673_train_bit_00101_bdc4cc59e8,bit_manipulation,bit_exact_global_ternary_replay,00110110,26,231,25,1,False,True,True,00110110,True,00110110,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,549,v673_train_bit_00237_2ac7a98366,bit_manipulation,bit_fullbyte_ternary_v366_new,01011101,26,208,25,1,False,True,True,01011101,True,01011101,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,550,v673_train_eq_00149_0548c55169,equation_transform,equation_numeric_colon_trailing_zero,80,51,260,50,1,False,True,True,80,True,80,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,551,v673_train_bit_00180_9456b7756a,bit_manipulation,bit_exact_global_binary_replay,11010100,26,201,25,1,False,True,True,11010100,True,11010100,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,552,v673_train_bit_00123_e6f7aa0526,bit_manipulation,bit_fullbyte_ternary_v366_new,00110100,26,210,25,1,False,True,True,00110100,True,00110100,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,553,v673_train_eq_00284_b4c1db0ffe,equation_transform,equation_numeric_minus_signed,-1,54,265,53,1,False,True,True,-1,True,-1,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,554,v673_train_eq_00135_8fb565532c,equation_transform,equation_numeric_colon_trailing_zero,20,51,257,50,1,False,True,True,20,True,20,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,555,v673_train_bit_00071_c1143a4743,bit_manipulation,bit_exact_global_ternary_replay,11111111,26,231,25,1,False,True,True,11111111,True,11111111,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,556,v673_train_bit_00194_9326ee580f,bit_manipulation,bit_exact_global_ternary_replay,00111110,26,231,25,1,False,True,True,00111110,True,00111110,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,557,v673_train_eq_00039_d67ca4f159,equation_transform,equation_numeric_add_direct,152,46,237,45,1,False,True,True,152,True,152,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,558,v673_train_eq_00021_e083b294fe,equation_transform,equation_numeric_add_direct,105,46,237,45,1,False,True,True,105,True,105,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,559,v673_train_eq_00430_c384b9ea85,equation_transform,equation_numeric_minus_signed,-8,54,267,53,1,False,True,True,-8,True,-8,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,560,v673_train_eq_00408_ef2fb82c61,equation_transform,equation_numeric_minus_signed,-18,54,267,53,1,False,True,True,-18,True,-18,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,561,v673_train_bit_00199_d9c669e8bb,bit_manipulation,bit_exact_global_ternary_replay,11001000,26,228,25,1,False,True,True,11001000,True,11001000,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,562,v673_train_eq_00298_13544e3d14,equation_transform,equation_numeric_minus_signed,-60,54,268,53,1,False,True,True,-60,True,-60,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,563,v673_train_eq_00121_bcd6ca489f,equation_transform,equation_numeric_colon_trailing_zero,40,51,260,50,1,False,True,True,40,True,40,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,564,v673_train_bit_00031_ea12f66425,bit_manipulation,bit_fullbyte_ternary_v366_new,00000000,26,210,25,1,False,True,True,00000000,True,00000000,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,565,v673_train_bit_00197_3c46700f5b,bit_manipulation,bit_fullbyte_ternary_v366_new,00000010,26,208,25,1,False,True,True,00000010,True,00000010,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,566,v673_train_eq_00457_085daf82d0,equation_transform,equation_numeric_minus_signed,70,54,261,53,1,False,True,True,70,True,70,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,567,v673_train_eq_00338_9cdf9d76f4,equation_transform,equation_numeric_minus_signed,-57,54,267,53,1,False,True,True,-57,True,-57,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,568,v673_train_bit_00092_7f5b23f657,bit_manipulation,bit_fullbyte_ternary_v366_new,01000111,26,210,25,1,False,True,True,01000111,True,01000111,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,569,v673_train_eq_00388_ff2bcc8770,equation_transform,equation_numeric_minus_signed,-22,54,269,53,1,False,True,True,-22,True,-22,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,570,v673_train_eq_00064_1dfc785dc3,equation_transform,equation_numeric_add_direct,130,46,237,45,1,False,True,True,130,True,130,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,571,v673_train_eq_00361_8bcb5afc2e,equation_transform,equation_numeric_minus_signed,69,54,260,53,1,False,True,True,69,True,69,True,0,0,0,0,1.0,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,572,v673_train_bit_00224_fff229d2c4,bit_manipulation,bit_fullbyte_ternary_v366_new,00100111,26,208,25,1,False,True,True,00100111,True,00100111,True,0,0,0,0,0.35,
train,C:\Users\davis\Workspace\KG1 -NVIDIA\artifacts\v284_official_gate_worktree\artifacts\v673_guarded_equation_bit_transfer_dataset\20260519T190246Z\v673_guarded_equation_bit_transfer_train.jsonl,573,v673_train_bit_00126_0999d7e4b5,bit_manipulation,bit_fullbyte_ternary_v366_new,00000000,26,210,25,1,False,True,True,00000000,True,00000000,True,0,0,0,0,0.35,
