split,id,family,rule_class,negative_type,status,reason,prompt_sha256,prompt_normalized_sha256,chosen_box,rejected_box,reference_id_overlap,reference_prompt_overlap,locked_before_answer_audit,has_adapter_raw_output,has_adapter_decode_config,has_adapter_identity,has_mdl,has_loo,has_renaming,source_dataset
train,v325_train_equation_01_00056_format_negative_trailing_text,equation_transform,colon_absdiff_unreverse_same_len,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,265ff24c1ca1fca29e4dd96ff293dfdab68aeb1209f7e78256c14fbe793e5f1a,f7c9c75e31aaf144a5c1496ef4706bed1dc79ec46a145e10b3f50f84949db8a4,12,12,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00134_hard_negative_equation_near_miss,equation_transform,add_direct_over_model_add_variant,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,4ee747ba30f27419b7281a0d7c573241cf7b88d72bdd5d218552d99f301bad97,5f24a7d70da53147ce5923d0df018c07f031faa326bde5a34d02de62e3ab17cb,114,411,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00134_format_negative_no_box,equation_transform,add_direct_over_model_add_variant,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,4ee747ba30f27419b7281a0d7c573241cf7b88d72bdd5d218552d99f301bad97,5f24a7d70da53147ce5923d0df018c07f031faa326bde5a34d02de62e3ab17cb,114,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00134_format_negative_multiple_boxes,equation_transform,add_direct_over_model_add_variant,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,4ee747ba30f27419b7281a0d7c573241cf7b88d72bdd5d218552d99f301bad97,5f24a7d70da53147ce5923d0df018c07f031faa326bde5a34d02de62e3ab17cb,114,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00134_format_negative_trailing_text,equation_transform,add_direct_over_model_add_variant,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,4ee747ba30f27419b7281a0d7c573241cf7b88d72bdd5d218552d99f301bad97,5f24a7d70da53147ce5923d0df018c07f031faa326bde5a34d02de62e3ab17cb,114,114,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00011_hard_negative_equation_near_miss,equation_transform,colon_absdiff_unreverse_same_len,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,85e724dade01fd4d1a947c0a14e083c4d7b8383e205571800c50d2dcdc2be050,b2a6edbe70f5ffe6fc7e50457d6efcad704eeb4383e48dec54e9e92ad1f6da27,8,9,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00011_format_negative_no_box,equation_transform,colon_absdiff_unreverse_same_len,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,85e724dade01fd4d1a947c0a14e083c4d7b8383e205571800c50d2dcdc2be050,b2a6edbe70f5ffe6fc7e50457d6efcad704eeb4383e48dec54e9e92ad1f6da27,8,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00011_format_negative_multiple_boxes,equation_transform,colon_absdiff_unreverse_same_len,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,85e724dade01fd4d1a947c0a14e083c4d7b8383e205571800c50d2dcdc2be050,b2a6edbe70f5ffe6fc7e50457d6efcad704eeb4383e48dec54e9e92ad1f6da27,8,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00011_format_negative_trailing_text,equation_transform,colon_absdiff_unreverse_same_len,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,85e724dade01fd4d1a947c0a14e083c4d7b8383e205571800c50d2dcdc2be050,b2a6edbe70f5ffe6fc7e50457d6efcad704eeb4383e48dec54e9e92ad1f6da27,8,8,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00015_hard_negative_equation_near_miss,equation_transform,colon_absdiff_unreverse_same_len,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,a280832809bef876f2baab3e73dfe1093cb498dd93e62fbd7cb89965d53c5cad,99ea11dc1bedb36ae0ae7be60b1cf739e33edfdb5b77a977bac28b0a19850e25,26,62,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00015_format_negative_no_box,equation_transform,colon_absdiff_unreverse_same_len,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,a280832809bef876f2baab3e73dfe1093cb498dd93e62fbd7cb89965d53c5cad,99ea11dc1bedb36ae0ae7be60b1cf739e33edfdb5b77a977bac28b0a19850e25,26,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00015_format_negative_multiple_boxes,equation_transform,colon_absdiff_unreverse_same_len,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,a280832809bef876f2baab3e73dfe1093cb498dd93e62fbd7cb89965d53c5cad,99ea11dc1bedb36ae0ae7be60b1cf739e33edfdb5b77a977bac28b0a19850e25,26,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00015_format_negative_trailing_text,equation_transform,colon_absdiff_unreverse_same_len,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,a280832809bef876f2baab3e73dfe1093cb498dd93e62fbd7cb89965d53c5cad,99ea11dc1bedb36ae0ae7be60b1cf739e33edfdb5b77a977bac28b0a19850e25,26,26,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00010_hard_negative_equation_near_miss,equation_transform,colon_absdiff_unreverse_same_len,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,44cd57b0615842cab2c127c8c4aa1076807c5e3944523f2e8127484d2e7b9697,9a76b44a68e0db05365cfce5fffe0d0e1757821ef810dfe4184d0d705d8dd954,57,75,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00010_format_negative_no_box,equation_transform,colon_absdiff_unreverse_same_len,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,44cd57b0615842cab2c127c8c4aa1076807c5e3944523f2e8127484d2e7b9697,9a76b44a68e0db05365cfce5fffe0d0e1757821ef810dfe4184d0d705d8dd954,57,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00010_format_negative_multiple_boxes,equation_transform,colon_absdiff_unreverse_same_len,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,44cd57b0615842cab2c127c8c4aa1076807c5e3944523f2e8127484d2e7b9697,9a76b44a68e0db05365cfce5fffe0d0e1757821ef810dfe4184d0d705d8dd954,57,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00010_format_negative_trailing_text,equation_transform,colon_absdiff_unreverse_same_len,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,44cd57b0615842cab2c127c8c4aa1076807c5e3944523f2e8127484d2e7b9697,9a76b44a68e0db05365cfce5fffe0d0e1757821ef810dfe4184d0d705d8dd954,57,57,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_00_00108_hard_negative_equation_near_miss,equation_transform,minus_signed_opposite_sign_guarded,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,e9cc895cac6cfcec59033a41b20c7d5f353ccc8a58b35f350fd7884f6d04bfbc,0c8f09cfc5b67f4f053bc8e7a862009ecfd73bcab7ac1dbbef0fab35b3763dc6,-51,51,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_00_00108_format_negative_no_box,equation_transform,minus_signed_opposite_sign_guarded,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,e9cc895cac6cfcec59033a41b20c7d5f353ccc8a58b35f350fd7884f6d04bfbc,0c8f09cfc5b67f4f053bc8e7a862009ecfd73bcab7ac1dbbef0fab35b3763dc6,-51,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_00_00108_format_negative_multiple_boxes,equation_transform,minus_signed_opposite_sign_guarded,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,e9cc895cac6cfcec59033a41b20c7d5f353ccc8a58b35f350fd7884f6d04bfbc,0c8f09cfc5b67f4f053bc8e7a862009ecfd73bcab7ac1dbbef0fab35b3763dc6,-51,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_00_00108_format_negative_trailing_text,equation_transform,minus_signed_opposite_sign_guarded,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,e9cc895cac6cfcec59033a41b20c7d5f353ccc8a58b35f350fd7884f6d04bfbc,0c8f09cfc5b67f4f053bc8e7a862009ecfd73bcab7ac1dbbef0fab35b3763dc6,-51,-51,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00123_hard_negative_equation_near_miss,equation_transform,add_direct_over_model_add_variant,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,fae8c77d5366453ea28f09aeb32ab97e0dc10cd58efd13b30799e53593763f47,b7de369c3e03a48ba807b1b38e51eea1f001a3060dced990521a50053bc9834a,74,47,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00123_format_negative_no_box,equation_transform,add_direct_over_model_add_variant,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,fae8c77d5366453ea28f09aeb32ab97e0dc10cd58efd13b30799e53593763f47,b7de369c3e03a48ba807b1b38e51eea1f001a3060dced990521a50053bc9834a,74,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00123_format_negative_multiple_boxes,equation_transform,add_direct_over_model_add_variant,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,fae8c77d5366453ea28f09aeb32ab97e0dc10cd58efd13b30799e53593763f47,b7de369c3e03a48ba807b1b38e51eea1f001a3060dced990521a50053bc9834a,74,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00123_format_negative_trailing_text,equation_transform,add_direct_over_model_add_variant,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,fae8c77d5366453ea28f09aeb32ab97e0dc10cd58efd13b30799e53593763f47,b7de369c3e03a48ba807b1b38e51eea1f001a3060dced990521a50053bc9834a,74,74,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00132_hard_negative_equation_near_miss,equation_transform,colon_absdiff_unreverse_same_len,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,75131ce5ccae6f043e5928ae8cdfb47f7b87a109a8756b3a140674d35d4efe6d,07dd272907a26bc3bf164e3912ed31af41fb7c30855dbfd5957efe44f5dbe9aa,2,3,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00132_format_negative_no_box,equation_transform,colon_absdiff_unreverse_same_len,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,75131ce5ccae6f043e5928ae8cdfb47f7b87a109a8756b3a140674d35d4efe6d,07dd272907a26bc3bf164e3912ed31af41fb7c30855dbfd5957efe44f5dbe9aa,2,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00132_format_negative_multiple_boxes,equation_transform,colon_absdiff_unreverse_same_len,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,75131ce5ccae6f043e5928ae8cdfb47f7b87a109a8756b3a140674d35d4efe6d,07dd272907a26bc3bf164e3912ed31af41fb7c30855dbfd5957efe44f5dbe9aa,2,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00132_format_negative_trailing_text,equation_transform,colon_absdiff_unreverse_same_len,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,75131ce5ccae6f043e5928ae8cdfb47f7b87a109a8756b3a140674d35d4efe6d,07dd272907a26bc3bf164e3912ed31af41fb7c30855dbfd5957efe44f5dbe9aa,2,2,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00150_format_negative_no_box,equation_transform,colon_absdiff_unreverse_same_len,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,bcf4eefe3b050867aea401f33809456f4961371396c3c25340dc6b13bfb403e4,345e6f0369482380fdd349106a2f31a238aa33170a77c07bbc0df6c47339d6c5,44,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00150_format_negative_multiple_boxes,equation_transform,colon_absdiff_unreverse_same_len,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,bcf4eefe3b050867aea401f33809456f4961371396c3c25340dc6b13bfb403e4,345e6f0369482380fdd349106a2f31a238aa33170a77c07bbc0df6c47339d6c5,44,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00150_format_negative_trailing_text,equation_transform,colon_absdiff_unreverse_same_len,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,bcf4eefe3b050867aea401f33809456f4961371396c3c25340dc6b13bfb403e4,345e6f0369482380fdd349106a2f31a238aa33170a77c07bbc0df6c47339d6c5,44,44,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00112_hard_negative_equation_near_miss,equation_transform,colon_absdiff_unreverse_same_len,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,092c5cd31ee051af42c0e09e77f0f0ab7a13acf955f30cf037fe75520359246e,ba0c89873d7d020ab21866143e1710bcfcdb3272644684ed5c0cab7517142cea,23,32,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00112_format_negative_no_box,equation_transform,colon_absdiff_unreverse_same_len,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,092c5cd31ee051af42c0e09e77f0f0ab7a13acf955f30cf037fe75520359246e,ba0c89873d7d020ab21866143e1710bcfcdb3272644684ed5c0cab7517142cea,23,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00112_format_negative_multiple_boxes,equation_transform,colon_absdiff_unreverse_same_len,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,092c5cd31ee051af42c0e09e77f0f0ab7a13acf955f30cf037fe75520359246e,ba0c89873d7d020ab21866143e1710bcfcdb3272644684ed5c0cab7517142cea,23,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00112_format_negative_trailing_text,equation_transform,colon_absdiff_unreverse_same_len,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,092c5cd31ee051af42c0e09e77f0f0ab7a13acf955f30cf037fe75520359246e,ba0c89873d7d020ab21866143e1710bcfcdb3272644684ed5c0cab7517142cea,23,23,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00014_hard_negative_equation_near_miss,equation_transform,add_direct_over_model_add_variant,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,a71ffd8f696d19032dc60ce042d5f4610e2238475f2e5215e552a6019ec1b9d5,01c84124f946feee2d6190e2c56cb5acf3d72d9e88d8c7a179781c1007da8643,116,611,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00014_format_negative_no_box,equation_transform,add_direct_over_model_add_variant,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,a71ffd8f696d19032dc60ce042d5f4610e2238475f2e5215e552a6019ec1b9d5,01c84124f946feee2d6190e2c56cb5acf3d72d9e88d8c7a179781c1007da8643,116,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00014_format_negative_multiple_boxes,equation_transform,add_direct_over_model_add_variant,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,a71ffd8f696d19032dc60ce042d5f4610e2238475f2e5215e552a6019ec1b9d5,01c84124f946feee2d6190e2c56cb5acf3d72d9e88d8c7a179781c1007da8643,116,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_02_00014_format_negative_trailing_text,equation_transform,add_direct_over_model_add_variant,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,a71ffd8f696d19032dc60ce042d5f4610e2238475f2e5215e552a6019ec1b9d5,01c84124f946feee2d6190e2c56cb5acf3d72d9e88d8c7a179781c1007da8643,116,116,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00019_hard_negative_equation_near_miss,equation_transform,colon_absdiff_unreverse_same_len,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,c4244941922376000720b8da87b3c7ae15e8b3200ada852b3034a8121b3b3bc3,a7a5a20d1af83950fc648c9cd49889936ee0a4dd50984718262dc57af4268d15,36,63,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00019_format_negative_no_box,equation_transform,colon_absdiff_unreverse_same_len,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,c4244941922376000720b8da87b3c7ae15e8b3200ada852b3034a8121b3b3bc3,a7a5a20d1af83950fc648c9cd49889936ee0a4dd50984718262dc57af4268d15,36,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00019_format_negative_multiple_boxes,equation_transform,colon_absdiff_unreverse_same_len,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,c4244941922376000720b8da87b3c7ae15e8b3200ada852b3034a8121b3b3bc3,a7a5a20d1af83950fc648c9cd49889936ee0a4dd50984718262dc57af4268d15,36,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_01_00019_format_negative_trailing_text,equation_transform,colon_absdiff_unreverse_same_len,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,c4244941922376000720b8da87b3c7ae15e8b3200ada852b3034a8121b3b3bc3,a7a5a20d1af83950fc648c9cd49889936ee0a4dd50984718262dc57af4268d15,36,36,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_00_00124_hard_negative_equation_near_miss,equation_transform,minus_signed_opposite_sign_guarded,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,805dceea98c7b53ed5c07477ebb28b1714d0cf5f257e4c0dfa288774f54d0c09,fae86ec72eff1609a1ef6f967ebf6daae61248acfd2f1e792c2cbf520cac44f1,-16,16,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_00_00124_format_negative_no_box,equation_transform,minus_signed_opposite_sign_guarded,format_negative_no_box,blocked,rejected_box_count_0;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,805dceea98c7b53ed5c07477ebb28b1714d0cf5f257e4c0dfa288774f54d0c09,fae86ec72eff1609a1ef6f967ebf6daae61248acfd2f1e792c2cbf520cac44f1,-16,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_00_00124_format_negative_multiple_boxes,equation_transform,minus_signed_opposite_sign_guarded,format_negative_multiple_boxes,blocked,rejected_box_count_2;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,805dceea98c7b53ed5c07477ebb28b1714d0cf5f257e4c0dfa288774f54d0c09,fae86ec72eff1609a1ef6f967ebf6daae61248acfd2f1e792c2cbf520cac44f1,-16,,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_00_00124_format_negative_trailing_text,equation_transform,minus_signed_opposite_sign_guarded,format_negative_trailing_text,blocked,same_chosen_rejected_box;not_hard_negative;missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,805dceea98c7b53ed5c07477ebb28b1714d0cf5f257e4c0dfa288774f54d0c09,fae86ec72eff1609a1ef6f967ebf6daae61248acfd2f1e792c2cbf520cac44f1,-16,-16,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
train,v325_train_equation_00_00129_hard_negative_equation_near_miss,equation_transform,minus_signed_opposite_sign_guarded,hard_negative_equation_near_miss,blocked,missing_adapter_raw_output;missing_adapter_decode_config;missing_adapter_identity;missing_locked_before_answer_audit;missing_mdl_certificate;missing_loo_certificate;missing_renaming_certificate,6d62ae917f031a934bbacece086afd540777d9c725782d30d30628d644e60c8e,e32160ed5e6e5fac3dca97246c75014b0ff16e3bf539061b2dda5d88b6b32a60,13,31,False,False,False,False,False,False,False,False,False,v325_equation_no_loss_distill
