id,family,source_role,answer,baseline_public_final,baseline_strict_final_boxed,baseline_public_correct,baseline_strict_correct,candidate_public_final,candidate_strict_final_boxed,candidate_public_correct,candidate_strict_correct,improved,regressed,candidate_exact_one_closed_boxed,candidate_no_box,candidate_multi_box,candidate_malformed_boxed,candidate_public_metric_only_false_gain,candidate_strict_metric_only_false_positive,candidate_truncated,candidate_finish_reason,candidate_completion_tokens,candidate_error_tags
full_gravity_123,gravity_constant,,100438,100438,100438,True,True,100438,100438,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_124,gravity_constant,,100439,100439,100439,True,True,100439,100439,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_125,gravity_constant,,100440,100440,100440,True,True,100440,100440,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_126,gravity_constant,,100441,100441,100441,True,True,100441,100441,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_127,gravity_constant,,100442,100442,100442,True,True,100442,100442,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_128,gravity_constant,,100443,100443,100443,True,True,100443,100443,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_129,gravity_constant,,100444,100444,100444,True,True,100444,100444,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_130,gravity_constant,,100445,100445,100445,True,True,100445,100445,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_131,gravity_constant,,100446,100446,100446,True,True,100446,100446,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_132,gravity_constant,,100447,100447,100447,True,True,100447,100447,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_133,gravity_constant,,100448,100448,100448,True,True,100448,100448,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_134,gravity_constant,,100449,100449,100449,True,True,100449,100449,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_135,gravity_constant,,100450,100450,100450,True,True,100450,100450,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_136,gravity_constant,,100451,100451,100451,True,True,100451,100451,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_137,gravity_constant,,100452,100452,100452,True,True,100452,100452,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_138,gravity_constant,,100453,100453,100453,True,True,100453,100453,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_139,gravity_constant,,100454,100454,100454,True,True,100454,100454,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_140,gravity_constant,,100455,100455,100455,True,True,100455,100455,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_141,gravity_constant,,100456,100456,100456,True,True,100456,100456,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_142,gravity_constant,,100457,100457,100457,True,True,100457,100457,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_143,gravity_constant,,100458,100458,100458,True,True,100458,100458,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_144,gravity_constant,,100459,100459,100459,True,True,100459,100459,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_145,gravity_constant,,100460,100460,100460,True,True,100460,100460,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_146,gravity_constant,,100461,100461,100461,True,True,100461,100461,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_147,gravity_constant,,100462,100462,100462,True,True,100462,100462,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_148,gravity_constant,,100463,100463,100463,True,True,100463,100463,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_149,gravity_constant,,100464,100464,100464,True,True,100464,100464,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_150,gravity_constant,,100465,100465,100465,True,True,100465,100465,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_151,gravity_constant,,100466,100466,100466,True,True,100466,100466,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_152,gravity_constant,,100467,100467,100467,True,True,100467,100467,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_153,gravity_constant,,100468,100468,100468,True,True,100468,100468,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_154,gravity_constant,,100469,100469,100469,True,True,100469,100469,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_155,gravity_constant,,100470,100470,100470,True,True,100470,100470,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_156,gravity_constant,,100471,100471,100471,True,True,100471,100471,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_gravity_157,gravity_constant,,100472,100472,100472,True,True,100472,100472,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_000,numeral_system,,100473,100473,100473,True,True,100473,100473,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_001,numeral_system,,100474,100474,100474,True,True,100474,100474,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_002,numeral_system,,100475,100475,100475,True,True,100475,100475,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_003,numeral_system,,100476,100476,100476,True,True,100476,100476,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_004,numeral_system,,100477,100477,100477,True,True,100477,100477,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_005,numeral_system,,100478,100478,100478,True,True,100478,100478,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_006,numeral_system,,100479,100479,100479,True,True,100479,100479,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_007,numeral_system,,100480,100480,100480,True,True,100480,100480,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_008,numeral_system,,100481,100481,100481,True,True,100481,100481,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_009,numeral_system,,100482,100482,100482,True,True,100482,100482,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_010,numeral_system,,100483,100483,100483,True,True,100483,100483,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_011,numeral_system,,100484,100484,100484,True,True,100484,100484,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_012,numeral_system,,100485,100485,100485,True,True,100485,100485,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_013,numeral_system,,100486,100486,100486,True,True,100486,100486,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_014,numeral_system,,100487,100487,100487,True,True,100487,100487,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_015,numeral_system,,100488,100488,100488,True,True,100488,100488,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_016,numeral_system,,100489,100489,100489,True,True,100489,100489,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_017,numeral_system,,100490,100490,100490,True,True,100490,100490,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_018,numeral_system,,100491,100491,100491,True,True,100491,100491,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_019,numeral_system,,100492,100492,100492,True,True,100492,100492,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_020,numeral_system,,100493,100493,100493,True,True,100493,100493,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_021,numeral_system,,100494,100494,100494,True,True,100494,100494,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_022,numeral_system,,100495,100495,100495,True,True,100495,100495,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_023,numeral_system,,100496,100496,100496,True,True,100496,100496,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_024,numeral_system,,100497,100497,100497,True,True,100497,100497,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_025,numeral_system,,100498,100498,100498,True,True,100498,100498,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_026,numeral_system,,100499,100499,100499,True,True,100499,100499,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_027,numeral_system,,100500,100500,100500,True,True,100500,100500,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_028,numeral_system,,100501,100501,100501,True,True,100501,100501,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_029,numeral_system,,100502,100502,100502,True,True,100502,100502,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_030,numeral_system,,100503,100503,100503,True,True,100503,100503,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_031,numeral_system,,100504,100504,100504,True,True,100504,100504,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_032,numeral_system,,100505,100505,100505,True,True,100505,100505,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_033,numeral_system,,100506,100506,100506,True,True,100506,100506,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_034,numeral_system,,100507,100507,100507,True,True,100507,100507,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_035,numeral_system,,100508,100508,100508,True,True,100508,100508,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_036,numeral_system,,100509,100509,100509,True,True,100509,100509,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_037,numeral_system,,100510,100510,100510,True,True,100510,100510,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_038,numeral_system,,100511,100511,100511,True,True,100511,100511,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_039,numeral_system,,100512,100512,100512,True,True,100512,100512,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_040,numeral_system,,100513,100513,100513,True,True,100513,100513,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_041,numeral_system,,100514,100514,100514,True,True,100514,100514,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_042,numeral_system,,100515,100515,100515,True,True,100515,100515,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_043,numeral_system,,100516,100516,100516,True,True,100516,100516,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_044,numeral_system,,100517,100517,100517,True,True,100517,100517,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_045,numeral_system,,100518,100518,100518,True,True,100518,100518,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_046,numeral_system,,100519,100519,100519,True,True,100519,100519,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_047,numeral_system,,100520,100520,100520,True,True,100520,100520,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_048,numeral_system,,100521,100521,100521,True,True,100521,100521,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_049,numeral_system,,100522,100522,100522,True,True,100522,100522,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_050,numeral_system,,100523,100523,100523,True,True,100523,100523,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_051,numeral_system,,100524,100524,100524,True,True,100524,100524,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_052,numeral_system,,100525,100525,100525,True,True,100525,100525,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_053,numeral_system,,100526,100526,100526,True,True,100526,100526,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_054,numeral_system,,100527,100527,100527,True,True,100527,100527,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_055,numeral_system,,100528,100528,100528,True,True,100528,100528,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_056,numeral_system,,100529,100529,100529,True,True,100529,100529,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_057,numeral_system,,100530,100530,100530,True,True,100530,100530,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_058,numeral_system,,100531,100531,100531,True,True,100531,100531,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_059,numeral_system,,100532,100532,100532,True,True,100532,100532,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_060,numeral_system,,100533,100533,100533,True,True,100533,100533,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_061,numeral_system,,100534,100534,100534,True,True,100534,100534,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_062,numeral_system,,100535,100535,100535,True,True,100535,100535,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_063,numeral_system,,100536,100536,100536,True,True,100536,100536,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_064,numeral_system,,100537,100537,100537,True,True,100537,100537,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_065,numeral_system,,100538,100538,100538,True,True,100538,100538,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_066,numeral_system,,100539,100539,100539,True,True,100539,100539,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_067,numeral_system,,100540,100540,100540,True,True,100540,100540,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_068,numeral_system,,100541,100541,100541,True,True,100541,100541,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_069,numeral_system,,100542,100542,100542,True,True,100542,100542,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_070,numeral_system,,100543,100543,100543,True,True,100543,100543,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_071,numeral_system,,100544,100544,100544,True,True,100544,100544,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_072,numeral_system,,100545,100545,100545,True,True,100545,100545,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_073,numeral_system,,100546,100546,100546,True,True,100546,100546,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_074,numeral_system,,100547,100547,100547,True,True,100547,100547,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_075,numeral_system,,100548,100548,100548,True,True,100548,100548,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_076,numeral_system,,100549,100549,100549,True,True,100549,100549,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_077,numeral_system,,100550,100550,100550,True,True,100550,100550,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_078,numeral_system,,100551,100551,100551,True,True,100551,100551,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_079,numeral_system,,100552,100552,100552,True,True,100552,100552,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_080,numeral_system,,100553,100553,100553,True,True,100553,100553,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_081,numeral_system,,100554,100554,100554,True,True,100554,100554,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_082,numeral_system,,100555,100555,100555,True,True,100555,100555,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_083,numeral_system,,100556,100556,100556,True,True,100556,100556,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_084,numeral_system,,100557,100557,100557,True,True,100557,100557,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_085,numeral_system,,100558,100558,100558,True,True,100558,100558,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_086,numeral_system,,100559,100559,100559,True,True,100559,100559,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_087,numeral_system,,100560,100560,100560,True,True,100560,100560,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_088,numeral_system,,100561,100561,100561,True,True,100561,100561,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_089,numeral_system,,100562,100562,100562,True,True,100562,100562,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_090,numeral_system,,100563,100563,100563,True,True,100563,100563,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_091,numeral_system,,100564,100564,100564,True,True,100564,100564,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_092,numeral_system,,100565,100565,100565,True,True,100565,100565,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_093,numeral_system,,100566,100566,100566,True,True,100566,100566,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_094,numeral_system,,100567,100567,100567,True,True,100567,100567,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_095,numeral_system,,100568,100568,100568,True,True,100568,100568,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_096,numeral_system,,100569,100569,100569,True,True,100569,100569,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_097,numeral_system,,100570,100570,100570,True,True,100570,100570,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_098,numeral_system,,100571,100571,100571,True,True,100571,100571,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_099,numeral_system,,100572,100572,100572,True,True,100572,100572,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_100,numeral_system,,100573,100573,100573,True,True,100573,100573,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_101,numeral_system,,100574,100574,100574,True,True,100574,100574,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_102,numeral_system,,100575,100575,100575,True,True,100575,100575,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_103,numeral_system,,100576,100576,100576,True,True,100576,100576,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_104,numeral_system,,100577,100577,100577,True,True,100577,100577,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_105,numeral_system,,100578,100578,100578,True,True,100578,100578,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_106,numeral_system,,100579,100579,100579,True,True,100579,100579,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_107,numeral_system,,100580,100580,100580,True,True,100580,100580,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_108,numeral_system,,100581,100581,100581,True,True,100581,100581,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_109,numeral_system,,100582,100582,100582,True,True,100582,100582,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_110,numeral_system,,100583,100583,100583,True,True,100583,100583,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_111,numeral_system,,100584,100584,100584,True,True,100584,100584,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_112,numeral_system,,100585,100585,100585,True,True,100585,100585,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_113,numeral_system,,100586,100586,100586,True,True,100586,100586,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_114,numeral_system,,100587,100587,100587,True,True,100587,100587,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_115,numeral_system,,100588,100588,100588,True,True,100588,100588,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_116,numeral_system,,100589,100589,100589,True,True,100589,100589,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_117,numeral_system,,100590,100590,100590,True,True,100590,100590,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_118,numeral_system,,100591,100591,100591,True,True,100591,100591,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_119,numeral_system,,100592,100592,100592,True,True,100592,100592,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_120,numeral_system,,100593,100593,100593,True,True,100593,100593,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_121,numeral_system,,100594,100594,100594,True,True,100594,100594,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_122,numeral_system,,100595,100595,100595,True,True,100595,100595,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_123,numeral_system,,100596,100596,100596,True,True,100596,100596,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_124,numeral_system,,100597,100597,100597,True,True,100597,100597,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_125,numeral_system,,100598,100598,100598,True,True,100598,100598,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_126,numeral_system,,100599,100599,100599,True,True,100599,100599,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_127,numeral_system,,100600,100600,100600,True,True,100600,100600,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_128,numeral_system,,100601,100601,100601,True,True,100601,100601,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_129,numeral_system,,100602,100602,100602,True,True,100602,100602,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_130,numeral_system,,100603,100603,100603,True,True,100603,100603,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_131,numeral_system,,100604,100604,100604,True,True,100604,100604,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_132,numeral_system,,100605,100605,100605,True,True,100605,100605,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_133,numeral_system,,100606,100606,100606,True,True,100606,100606,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_134,numeral_system,,100607,100607,100607,True,True,100607,100607,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_135,numeral_system,,100608,100608,100608,True,True,100608,100608,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_136,numeral_system,,100609,100609,100609,True,True,100609,100609,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_137,numeral_system,,100610,100610,100610,True,True,100610,100610,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_138,numeral_system,,100611,100611,100611,True,True,100611,100611,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_139,numeral_system,,100612,100612,100612,True,True,100612,100612,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_140,numeral_system,,100613,100613,100613,True,True,100613,100613,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_141,numeral_system,,100614,100614,100614,True,True,100614,100614,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_142,numeral_system,,100615,100615,100615,True,True,100615,100615,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_143,numeral_system,,100616,100616,100616,True,True,100616,100616,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_144,numeral_system,,100617,100617,100617,True,True,100617,100617,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_145,numeral_system,,100618,100618,100618,True,True,100618,100618,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_146,numeral_system,,100619,100619,100619,True,True,100619,100619,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_147,numeral_system,,100620,100620,100620,True,True,100620,100620,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_148,numeral_system,,100621,100621,100621,True,True,100621,100621,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_149,numeral_system,,100622,100622,100622,True,True,100622,100622,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_150,numeral_system,,100623,100623,100623,True,True,100623,100623,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_151,numeral_system,,100624,100624,100624,True,True,100624,100624,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_152,numeral_system,,100625,100625,100625,True,True,100625,100625,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_153,numeral_system,,100626,100626,100626,True,True,100626,100626,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_154,numeral_system,,100627,100627,100627,True,True,100627,100627,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_155,numeral_system,,100628,100628,100628,True,True,100628,100628,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_156,numeral_system,,100629,100629,100629,True,True,100629,100629,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_numeral_157,numeral_system,,100630,100630,100630,True,True,100630,100630,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_000,text_encryption,,100631,100631,100631,True,True,100631,100631,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_001,text_encryption,,100632,100632,100632,True,True,100632,100632,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_002,text_encryption,,100633,100633,100633,True,True,100633,100633,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_003,text_encryption,,100634,100634,100634,True,True,100634,100634,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_004,text_encryption,,100635,100635,100635,True,True,100635,100635,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_005,text_encryption,,100636,100636,100636,True,True,100636,100636,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_006,text_encryption,,100637,100637,100637,True,True,100637,100637,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_007,text_encryption,,100638,100638,100638,True,True,100638,100638,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_008,text_encryption,,100639,100639,100639,True,True,100639,100639,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_009,text_encryption,,100640,100640,100640,True,True,100640,100640,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_010,text_encryption,,100641,100641,100641,True,True,100641,100641,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_011,text_encryption,,100642,100642,100642,True,True,100642,100642,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_012,text_encryption,,100643,100643,100643,True,True,100643,100643,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_013,text_encryption,,100644,100644,100644,True,True,100644,100644,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_014,text_encryption,,100645,100645,100645,True,True,100645,100645,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_015,text_encryption,,100646,100646,100646,True,True,100646,100646,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_016,text_encryption,,100647,100647,100647,True,True,100647,100647,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_017,text_encryption,,100648,100648,100648,True,True,100648,100648,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_018,text_encryption,,100649,100649,100649,True,True,100649,100649,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_019,text_encryption,,100650,100650,100650,True,True,100650,100650,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_020,text_encryption,,100651,100651,100651,True,True,100651,100651,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_021,text_encryption,,100652,100652,100652,True,True,100652,100652,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_022,text_encryption,,100653,100653,100653,True,True,100653,100653,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_023,text_encryption,,100654,100654,100654,True,True,100654,100654,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_024,text_encryption,,100655,100655,100655,True,True,100655,100655,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_025,text_encryption,,100656,100656,100656,True,True,100656,100656,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_026,text_encryption,,100657,100657,100657,True,True,100657,100657,True,True,False,False,True,False,False,False,False,False,False,stop,8,
full_cipher_027,text_encryption,,100658,100658,100658,True,True,100658,100658,True,True,False,False,True,False,False,False,False,False,False,stop,8,
