id,prompt,answer,family
full_unit_117,unit_conversion identity fixture 117,100906,unit_conversion
full_unit_118,unit_conversion identity fixture 118,100907,unit_conversion
full_unit_119,unit_conversion identity fixture 119,100908,unit_conversion
full_unit_120,unit_conversion identity fixture 120,100909,unit_conversion
full_unit_121,unit_conversion identity fixture 121,100910,unit_conversion
full_unit_122,unit_conversion identity fixture 122,100911,unit_conversion
full_unit_123,unit_conversion identity fixture 123,100912,unit_conversion
full_unit_124,unit_conversion identity fixture 124,100913,unit_conversion
full_unit_125,unit_conversion identity fixture 125,100914,unit_conversion
full_unit_126,unit_conversion identity fixture 126,100915,unit_conversion
full_unit_127,unit_conversion identity fixture 127,100916,unit_conversion
full_unit_128,unit_conversion identity fixture 128,100917,unit_conversion
full_unit_129,unit_conversion identity fixture 129,100918,unit_conversion
full_unit_130,unit_conversion identity fixture 130,100919,unit_conversion
full_unit_131,unit_conversion identity fixture 131,100920,unit_conversion
full_unit_132,unit_conversion identity fixture 132,100921,unit_conversion
full_unit_133,unit_conversion identity fixture 133,100922,unit_conversion
full_unit_134,unit_conversion identity fixture 134,100923,unit_conversion
full_unit_135,unit_conversion identity fixture 135,100924,unit_conversion
full_unit_136,unit_conversion identity fixture 136,100925,unit_conversion
full_unit_137,unit_conversion identity fixture 137,100926,unit_conversion
full_unit_138,unit_conversion identity fixture 138,100927,unit_conversion
full_unit_139,unit_conversion identity fixture 139,100928,unit_conversion
full_unit_140,unit_conversion identity fixture 140,100929,unit_conversion
full_unit_141,unit_conversion identity fixture 141,100930,unit_conversion
full_unit_142,unit_conversion identity fixture 142,100931,unit_conversion
full_unit_143,unit_conversion identity fixture 143,100932,unit_conversion
full_unit_144,unit_conversion identity fixture 144,100933,unit_conversion
full_unit_145,unit_conversion identity fixture 145,100934,unit_conversion
full_unit_146,unit_conversion identity fixture 146,100935,unit_conversion
full_unit_147,unit_conversion identity fixture 147,100936,unit_conversion
full_unit_148,unit_conversion identity fixture 148,100937,unit_conversion
full_unit_149,unit_conversion identity fixture 149,100938,unit_conversion
full_unit_150,unit_conversion identity fixture 150,100939,unit_conversion
full_unit_151,unit_conversion identity fixture 151,100940,unit_conversion
full_unit_152,unit_conversion identity fixture 152,100941,unit_conversion
full_unit_153,unit_conversion identity fixture 153,100942,unit_conversion
full_unit_154,unit_conversion identity fixture 154,100943,unit_conversion
full_unit_155,unit_conversion identity fixture 155,100944,unit_conversion
full_unit_156,unit_conversion identity fixture 156,100945,unit_conversion
full_unit_157,unit_conversion identity fixture 157,100946,unit_conversion
