id,expected,stride_answer,current_answer,stride_correct,current_correct,status,default_bits,vector
4740c20c,00000000,00000000,00000000,True,True,ok,0,AND45 AND56 AND67 AND70 C0 C0 AND03 AND14
474af332,10000000,10000000,10000000,True,True,ok,0,AND34 AND45 AND56 AND67 C0 C0 C0 C0
47720c17,10001110,10001110,11001110,True,False,ok,0,XOR-NOT46 XOR-NOT57 OR-NOT06 OR-NOT17 OR-NOT20 OR-NOT31 OR-NOT42 OR-NOT53
47998fb4,00111100,00111100,00111100,True,True,ok,2,I2 I3 I4 I5 default 1 default 1 I2 I3
47a5c4f4,11100001,11100001,11100000,True,False,ok,0,XOR-NOT36 XOR-NOT47 NOT5 NOT6 NOT7 NOT0 NOT1 OR-NOT02
48ae04f6,00000010,00000010,00000010,True,True,ok,0,AND45 AND56 AND67 AND70 C0 AND02 AND13 AND24
48db5ccf,01101110,01111110,01101110,False,True,ok,1,I4 I5 I6 default 1 I1 I2 I3 I4
48ded5e8,00000101,01110101,01000101,False,False,ok,3,AND-NOT23 default 1 default 1 default 1 I6 I7 I0 I1
491e3793,10110011,10110011,10110001,True,False,ok,0,XOR-NOT45 XOR-NOT56 XOR-NOT67 NOT7 NOT0 OR-NOT71 OR-NOT02 OR-NOT13
493b0817,10101111,10101101,10101100,False,False,ok,0,XOR-NOT14 XOR-NOT25 XOR-NOT36 XOR-NOT47 XOR-NOT50 XOR-NOT61 OR-NOT27 OR-NOT13
494e04ae,11000111,11000111,11000111,True,True,ok,2,I1 I2 I3 I4 I5 default 1 default 1 I2
498083ff,01111011,01111111,01000111,False,False,ok,3,XOR-NOT26 OR-NOT07 OR-NOT10 default 1 default 1 default 1 OR-NOT54 OR-NOT65
499c7735,10011001,10011001,10011001,True,True,ok,0,OR56 OR67 I7 I0 I1 I2 I3 I4
49b5ead6,10111110,10111110,10111110,True,True,ok,0,I6 I7 I0 OR01 OR12 OR23 OR34 OR45
49fb46e8,01001110,01001110,01001110,True,True,ok,1,I2 I3 I4 I5 I6 default 1 I1 I2
4a374160,00000110,00000110,00000110,True,True,ok,0,I6 I7 C0 C0 I0 I1 I2 I3
4ac6f0cb,10100101,10100101,10100101,True,True,ok,0,I5 I6 I7 C0 I0 I1 I2 I3
4ada9150,01111011,01111011,01111011,True,True,ok,0,OR24 OR35 OR46 OR57 I6 I7 I0 I1
4b4f1779,10010110,10010110,10010110,True,True,ok,0,I3 I4 I5 OR60 OR71 OR02 OR13 OR24
4b52b575,10000100,10000100,10000100,True,True,ok,0,I7 C0 C0 C0 AND03 AND14 AND25 AND36
4b628577,00100110,00100110,00100110,True,True,ok,1,AND61 AND72 AND03 AND14 AND25 AND36 default 1 AND15
4b86e0bb,01011101,01111101,01011101,False,True,ok,4,I3 default 1 default 1 default 1 default 1 I4 I5 I6
4b8f6727,11010110,11010110,11010011,True,False,ok,0,XOR-NOT46 XOR-NOT57 XOR-NOT60 XOR01 OR-NOT12 OR-NOT23 OR-NOT34 OR-NOT45
4b925449,10111010,10111010,10111010,True,True,ok,0,I7 I0 I1 I2 I3 I4 I5 I6
4ba4a7ec,01111111,01111111,01111111,True,True,ok,0,XOR-NOT67 NOT7 C1 C1 C1 C1 C1 C1
4bff6780,11001111,11000111,11001111,False,True,ok,0,I2 I3 I4 I5 I6 OR71 OR02 OR13
4c06f388,00100110,00100110,00100000,True,False,ok,2,XOR-NOT12 XOR-NOT23 XOR-NOT34 XOR-NOT45 XOR-NOT56 default 1 default 1 NOT1
4c237bf3,10000011,10000111,10000011,False,True,ok,1,I2 I3 I4 I5 I6 default 1 I1 I2
4c23d822,01100000,01100000,01100000,True,True,ok,0,AND71 AND02 AND13 AND24 AND35 AND46 AND57 AND60
4c327b55,11011100,11011110,11011100,False,True,ok,2,I1 I2 I3 I4 default 1 default 1 AND25 AND36
4c6b2b37,00100100,00100100,00100100,True,True,ok,0,AND-NOT15 AND-NOT26 AND-NOT37 I4 I5 I6 I7 I0
4c8182b0,10001100,10011100,10001100,False,True,ok,3,I2 I3 I4 default 1 default 1 default 1 I3 I4
4ccf511a,00000011,00000011,00001101,True,False,ok,0,XOR-NOT14 XOR-NOT25 XOR-NOT36 XOR-NOT47 OR-NOT05 OR-NOT16 OR-NOT27 C1
4d20d5c5,00101001,00101001,00101001,True,True,ok,0,AND-NOT12 AND-NOT23 AND-NOT34 AND-NOT45 AND-NOT56 AND-NOT67 I7 I0
4d583fd7,00111111,01101111,00111111,False,True,ok,4,I2 default 1 default 1 I2 default 1 default 1 I5 I6
4dbb8138,00000000,00000000,00000000,True,True,ok,0,AND67 AND70 C0 C0 AND03 AND14 AND25 AND36
4e4424d5,00101111,10101111,00101111,False,True,ok,0,XOR-NOT70 NOT3 NOT4 NOT5 OR-NOT06 OR-NOT17 OR-NOT20 OR-NOT31
4e4fb429,10111110,10111110,10111110,True,True,ok,0,OR24 OR35 OR46 OR57 OR60 OR71 I2 I3
4e5df314,00100010,00100010,00100010,True,True,ok,0,AND71 I0 I1 I2 I3 I4 I5 I6
4e918d82,11101001,11101001,11101001,True,True,ok,0,I6 XOR70 XOR01 XOR12 XOR23 XOR34 XOR45 XOR56
4eb990f6,00000001,00000001,00000001,True,True,ok,0,C0 I0 I1 I2 I3 I4 I5 I6
4ebf50bd,10110100,10111110,10110100,False,True,ok,5,I1 I2 default 1 default 1 default 1 default 1 default 1 I5
4ec611d7,00011110,00011110,00011110,True,True,ok,0,I4 I5 XOR60 XOR71 XOR02 XOR13 XOR24 XOR35
4ee23115,00100010,00111110,00100010,False,True,ok,4,I1 I2 I3 default 1 default 1 default 1 default 1 I4
4ee88170,00100010,00100010,00100010,True,True,ok,0,AND-NOT52 AND-NOT63 AND-NOT74 AND-NOT05 AND-NOT16 AND-NOT27 I3 I4
4ef3d311,00000001,00000001,00000001,True,True,ok,0,I6 I7 C0 C0 C0 I0 I1 I2
4ef88f92,01010111,01011111,01010110,False,False,ok,2,XOR-NOT12 XOR-NOT23 XOR-NOT34 XOR-NOT45 default 1 default 1 OR-NOT27 OR-NOT30
4f27a061,00011110,00011110,00011110,True,True,ok,0,C0 C0 C0 I0 I1 I2 I3 I4
4f80d363,01101110,01101110,01101110,True,True,ok,0,XOR-NOT67 OR-NOT07 OR-NOT10 OR-NOT21 OR-NOT32 OR-NOT43 OR-NOT54 OR-NOT65
4f89532c,10001011,10011011,10001011,False,True,ok,1,I4 I5 I6 default 1 I1 I2 I3 I4
4fb6838e,10000101,11000101,10000101,False,True,ok,0,AND67 AND70 C0 C0 C0 I0 I1 I2
4fb6e382,11111101,11111111,11000110,False,False,ok,5,XOR-NOT71 XOR-NOT02 default 1 default 1 default 1 default 1 default 1 OR24
5028d953,00010000,00010000,00010000,True,True,ok,0,C0 C0 I0 I1 I2 I3 I4 I5
5088b475,00010111,00010111,00001101,True,False,ok,2,AND-NOT31 AND-NOT42 AND-NOT53 default 1 OR57 I0 default 1 I2
50a0c4b6,10111101,10111101,10111101,True,True,ok,0,OR-NOT34 OR-NOT45 OR-NOT01 OR-NOT12 OR-NOT23 OR-NOT34 OR-NOT45 OR-NOT56
50e57462,11100111,11101111,11100111,False,True,ok,0,I3 I4 I5 I6 C1 I1 I2 I3
51007339,10001110,10111110,00011110,False,False,ok,3,AND-NOT32 AND-NOT43 default 1 default 1 OR67 default 1 I1 I2
511bb76a,10000000,10000000,10000000,True,True,ok,0,AND15 AND26 AND37 C0 C0 C0 C0 C0
512dd86d,00000001,00000001,00000001,True,True,ok,0,C0 C0 C0 C0 C0 AND02 AND13 AND24
512e1118,11111110,11111110,10011010,True,False,ok,2,XOR-NOT15 default 1 default 1 OR-NOT24 OR-NOT35 OR-NOT46 OR-NOT57 OR-NOT60
51a78467,11000111,11000111,11000111,True,True,ok,0,XOR-NOT36 XOR-NOT47 NOT5 NOT6 NOT7 C1 C1 C1
51da116f,00100000,00100000,00100000,True,True,ok,0,XOR45 XOR56 XOR67 XOR70 I1 I2 I3 I4
522058b9,11010000,11010001,11010000,False,True,ok,0,I3 I4 I5 I6 I7 C0 AND-NOT54 AND-NOT65
524b744b,11111011,11111011,11111011,True,True,ok,0,XOR-NOT56 XOR-NOT67 OR-NOT07 OR-NOT10 OR-NOT21 OR-NOT32 OR-NOT43 OR-NOT54
5281a6b3,11011010,11011010,11011010,True,True,ok,0,I4 I5 XOR60 XOR71 XOR02 XOR13 XOR24 XOR35
52862572,00000010,00000010,00000000,True,False,ok,0,XOR-NOT37 XOR-NOT40 XOR-NOT51 XOR-NOT62 XOR-NOT73 OR-NOT04 OR-NOT15 OR-NOT26
52a052a0,00010001,00010001,00010001,True,True,ok,0,AND37 AND40 AND51 AND62 AND73 AND04 AND15 AND26
52a9d5e4,11011111,11011111,11011111,True,True,ok,1,I6 default 1 I1 I2 I3 I4 I5 I6
52d72862,01001000,01011110,01001000,False,True,ok,4,I1 I2 I3 default 1 default 1 default 1 default 1 I4
5309f723,00001011,00001011,00001011,True,True,ok,0,XOR-NOT23 XOR-NOT34 XOR-NOT45 XOR-NOT56 XOR-NOT67 NOT7 C1 C1
53329505,11011111,11011111,11011111,True,True,ok,0,I1 I2 I3 I4 I5 I6 OR70 OR01
5356c59d,01111111,01111111,01111111,True,True,ok,0,AND72 NOT0 NOT4 NOT5 NOT6 NOT7 C1 C1
5374b4ba,10101100,10101100,10101100,True,True,ok,0,I5 I6 I7 C0 I0 I1 I2 I3
53b84650,11111101,11111101,11111101,True,True,ok,0,I1 XOR02 XOR13 XOR24 XOR35 XOR46 XOR57 XOR60
53d09e5a,11011101,10011101,10011101,False,False,ok,0,OR24 OR-NOT02 OR-NOT13 OR-NOT24 OR-NOT35 OR-NOT46 OR-NOT57 OR-NOT60
546b90de,11100111,11100111,11100111,True,True,ok,0,XOR-NOT72 OR-NOT03 OR-NOT14 OR-NOT25 OR-NOT36 OR-NOT47 OR-NOT50 OR-NOT61
546f9036,10100001,10100001,10100001,True,True,ok,0,I5 I6 I7 C0 C0 C0 I0 I1
547273aa,01101001,01101001,01101001,True,True,ok,0,I1 I2 I3 I4 I5 I6 I7 I0
547485e9,11010010,11010010,11010010,True,True,ok,0,I7 I0 XOR01 XOR12 XOR23 XOR34 XOR45 XOR56
549838a3,00101110,00101110,00101110,True,True,ok,2,I1 I2 I3 I4 I5 default 1 default 1 I2
54b895c1,10111011,10111011,10011001,True,False,ok,1,XOR-NOT24 XOR-NOT35 default 1 OR15 OR-NOT26 OR-NOT37 OR-NOT40 OR-NOT51
54ca9d57,01011111,01011111,01011111,True,True,ok,0,AND-NOT65 AND-NOT76 AND-NOT07 I1 I2 I3 I4 I5
54d2b3b0,00000000,01110110,00000000,False,True,ok,5,C0 default 1 default 1 default 1 C0 default 1 default 1 I0
55014a7a,01010000,01010000,01010000,True,True,ok,0,AND24 AND35 AND46 AND57 AND60 AND71 AND02 AND13
551e93e7,00000000,00000000,00000000,True,True,ok,0,C0 C0 C0 C0 AND02 AND13 AND24 AND35
5570b0a1,10011101,10011101,11011101,True,False,ok,0,XOR-NOT15 XOR-NOT26 XOR-NOT37 NOT4 NOT5 OR-NOT06 OR-NOT17 OR-NOT20
557103c2,01101000,01111000,01101000,False,True,ok,3,I4 default 1 default 1 default 1 I3 I4 I5 I6
55bc6738,10000000,10000000,10000000,True,True,ok,0,AND47 AND50 AND61 AND02 AND13 AND24 AND35 AND46
55d834d1,00111111,10111111,00111111,False,True,ok,0,XOR-NOT34 NOT5 NOT6 OR-NOT07 OR-NOT10 OR-NOT21 OR-NOT32 OR-NOT43
55dfe758,00000100,00000100,00000100,True,True,ok,0,AND26 AND37 C0 C0 AND60 AND71 AND02 AND13
55e23d08,11010001,11010111,11010001,False,True,ok,2,I1 I2 I3 I4 I5 default 1 default 1 I2
55f5e590,10001111,10001111,10001111,True,True,ok,0,AND47 NOT5 NOT6 NOT7 C1 C1 C1 C1
55fbd1ad,00100100,00100100,00100100,True,True,ok,0,I2 I3 I4 I5 I6 I7 C0 C0
562cfc29,11011001,11011001,11011001,True,True,ok,0,XOR-NOT72 XOR-NOT03 XOR-NOT14 XOR-NOT25 XOR-NOT36 XOR-NOT47 NOT5 NOT6
563c1afa,10010011,10010011,10010011,True,True,ok,0,XOR-NOT14 XOR-NOT25 XOR-NOT36 XOR-NOT47 NOT5 NOT6 NOT7 C1
563d22ab,00000000,00000010,00000000,False,True,ok,1,C0 C0 C0 C0 C0 C0 default 1 I0
56672c27,01101101,11101101,11101101,False,False,ok,0,NOT2 NOT7 NOT0 OR-NOT01 OR-NOT12 OR-NOT23 OR-NOT34 OR-NOT45
567e3da4,10000100,00000100,10000100,False,True,ok,0,AND24 I5 I6 I7 I0 I1 I2 I3
56b1a67b,10001000,10001000,10001000,True,True,ok,0,AND26 AND37 AND40 AND51 AND62 AND73 AND04 AND15
56d64ac3,01110001,01110001,01110001,True,True,ok,2,AND-NOT54 AND-NOT65 default 1 default 1 I1 I2 I3 I4
57256dec,01010011,01010011,01000010,True,False,ok,0,XOR-NOT34 XOR-NOT45 XOR-NOT56 XOR-NOT67 XOR-NOT70 OR-NOT01 OR-NOT12 OR-NOT23
573eaca1,01011110,01011110,01011110,True,True,ok,0,I6 I7 C0 I0 I1 I2 I3 I4
574c9e17,00011100,01111100,00011100,False,True,ok,2,I5 default 1 default 1 I2 I3 I4 I5 I6
574d1901,00111001,00111001,00001001,True,False,ok,3,AND-NOT52 AND-NOT63 default 1 default 1 default 1 XOR72 I3 I4
5756de38,00010010,00011110,00010010,False,True,ok,3,C0 C0 C0 default 1 default 1 default 1 I0 I1
575f9709,01111111,01111111,01111111,True,True,ok,0,I3 I4 OR50 OR61 OR72 OR03 OR14 OR25
5791e7c4,01000001,00000001,00000001,False,False,ok,0,C0 C0 C0 C0 C0 C0 AND02 AND13
57b03b2b,10000011,10000011,10000011,True,True,ok,0,I2 I3 I4 I5 I6 I7 I0 OR01
57e57b3c,00001000,00001000,00001000,True,True,ok,0,AND35 AND46 AND57 AND60 AND71 C0 C0 C0
57e76efa,10111111,10111111,10111111,True,True,ok,0,XOR-NOT47 NOT5 NOT6 NOT7 C1 C1 C1 C1
585f2ff6,01000100,01010100,01000100,False,True,ok,1,I4 I5 I6 default 1 I1 I2 I3 I4
58730ca3,00010100,00010100,00010100,True,True,ok,0,I1 I2 I3 I4 I5 I6 I7 C0
58b650e5,00000000,00000000,00000000,True,True,ok,0,AND23 AND34 AND45 AND56 AND67 C0 I0 I1
58dc4bc1,01110111,01010111,01010111,False,False,ok,1,AND-NOT14 AND-NOT25 AND-NOT36 default 1 I5 I6 I7 I0
59a5bd7b,00000001,00000001,00000001,True,True,ok,0,AND56 AND67 AND70 C0 C0 C0 AND23 AND34
59bee375,10010101,10010101,10010101,True,True,ok,0,XOR-NOT45 XOR-NOT56 XOR-NOT67 OR-NOT07 OR-NOT10 OR-NOT21 OR-NOT32 OR-NOT43
59c78e51,00000000,00000000,00100001,True,False,ok,0,I4 I5 I6 I7 AND01 AND12 AND23 AND34
5a0c141c,01010000,01010000,01010000,True,True,ok,1,I4 I5 I6 default 1 I1 I2 I3 I4
5a1179ee,10000101,11000101,10000101,False,True,ok,0,AND-NOT75 AND-NOT06 C0 C0 C0 I0 I1 I2
5a19f71a,11100010,11100010,11100010,True,True,ok,0,XOR35 XOR46 XOR57 I6 I7 I0 I1 I2
5a6dd286,10111100,10111101,10111101,False,False,ok,0,OR13 OR24 OR35 OR46 OR57 OR60 OR71 OR02
5a7c5b0a,00111111,00111111,00000110,True,False,ok,1,XOR-NOT35 XOR-NOT46 default 1 OR-NOT16 OR-NOT27 OR-NOT30 OR-NOT41 OR-NOT52
5a9d4664,11010001,11010001,11010001,True,True,ok,0,I4 I5 I6 I7 C0 C0 C0 I0
5aef1b8e,01011110,01111110,01011110,False,True,ok,1,I5 I6 default 1 I1 I2 I3 I4 I5
5b16b484,10010000,10010000,10010000,True,True,ok,0,AND25 AND36 AND47 AND50 AND61 AND72 C0 C0
5b1b10d3,01010010,01010010,01010010,True,True,ok,0,XOR-NOT37 XOR-NOT40 XOR-NOT51 XOR-NOT62 XOR-NOT73 NOT4 OR-NOT05 OR-NOT16
5b2c143d,00001001,00001001,00001001,True,True,ok,0,C0 C0 AND50 AND61 AND72 AND03 AND14 AND25
5b36e273,11111001,11111101,11111001,False,True,ok,5,I2 default 1 default 1 default 1 default 1 default 1 I5 I6
5b68563d,01100100,01100100,01100100,True,True,ok,0,I2 I3 I4 I5 I6 I7 AND01 AND12
5b9964c7,00011011,00011011,00011011,True,True,ok,0,I5 I6 OR70 OR01 OR12 OR23 OR34 OR45
5ba26f21,01011100,01111110,00000000,False,False,ok,6,AND-NOT51 default 1 default 1 default 1 default 1 default 1 default 1 I3
5bb8c8a5,00000000,00000000,00000000,True,True,ok,0,AND56 AND67 C0 C0 C0 C0 C0 AND04
5bd26372,00101000,00111000,00101000,False,True,ok,3,I3 I4 default 1 default 1 default 1 I3 I4 I5
5c4e308a,00010010,00010010,00010010,True,True,ok,0,I3 I4 I5 I6 I7 C0 I0 I1
5c50c07f,11100110,11111110,11100110,False,True,ok,3,I3 I4 default 1 default 1 default 1 I3 I4 I5
5cbe919f,00000000,00000000,00000000,True,True,ok,0,C0 C0 C0 C0 AND02 AND13 AND24 AND35
5cc4cf10,10000000,10000000,10000000,True,True,ok,0,I5 I6 I7 C0 I0 I1 I2 I3
5cd4a382,10100110,10100110,10100110,True,True,ok,0,I4 I5 I6 I7 C0 I0 I1 I2
5cedf608,10100001,10100001,10100001,True,True,ok,0,I2 XOR03 XOR14 XOR25 XOR36 XOR47 XOR50 XOR61
5d060d45,00000000,00000000,00000000,True,True,ok,0,AND26 AND37 AND40 AND51 AND62 AND73 C0 C0
5d0db0d2,11111111,11111111,11111111,True,True,ok,0,I4 I5 I6 OR70 OR01 OR12 OR23 OR34
5d193826,00010000,00010110,00010000,False,True,ok,2,I1 I2 I3 I4 I5 default 1 default 1 I2
5d489e95,01001000,01001000,01001000,True,True,ok,1,I5 default 1 NOT1 I2 I3 I4 I5 I6
5d77eff6,00011100,00011100,00011000,True,False,ok,0,XOR-NOT15 XOR-NOT26 XOR-NOT37 OR-NOT04 OR-NOT15 OR-NOT26 OR-NOT37 OR-NOT40
5daa92e3,00000101,00000101,00000101,True,True,ok,0,AND-NOT51 AND-NOT62 AND-NOT73 AND-NOT04 AND-NOT15 AND-NOT26 AND-NOT37 I4
5dd3345c,11111111,11111111,11111111,True,True,ok,0,I3 XOR40 XOR51 XOR62 XOR73 XOR04 XOR15 XOR26
5dec898e,11010101,11010101,11010101,True,True,ok,1,I4 I5 I6 default 1 I1 I2 I3 I4
5dfea8b0,01011011,01011011,01011011,True,True,ok,0,XOR-NOT56 XOR-NOT67 OR-NOT70 OR-NOT01 OR-NOT12 OR-NOT23 OR-NOT34 OR-NOT45
5dffe751,01100000,01100000,01100000,True,True,ok,0,I4 I5 I6 I7 C0 C0 C0 C0
5e0b85b0,01001111,01001111,01101110,True,False,ok,1,XOR-NOT25 XOR-NOT36 XOR-NOT47 XOR-NOT50 C1 default 1 OR-NOT23 OR-NOT34
5e149421,11010010,11010010,11010010,True,True,ok,0,I4 I5 I6 I7 C0 C0 I0 I1
5e591674,00000011,00000011,00000011,True,True,ok,0,I7 C0 C0 C0 C0 C0 I0 I1
5ea69df4,00100000,00100000,00100000,True,True,ok,0,I7 C0 I0 I1 I2 I3 I4 I5
5ec86a30,00010101,00010101,00010101,True,True,ok,0,XOR-NOT36 XOR-NOT47 XOR-NOT50 XOR-NOT61 XOR-NOT72 NOT3 NOT4 NOT5
5f29ae58,00000000,00000000,00000000,True,True,ok,0,AND14 AND25 AND36 AND47 AND50 AND61 AND72 AND03
5f66eb60,11111111,11111111,10011101,True,False,ok,6,AND61 default 1 default 1 default 1 default 1 default 1 default 1 I5
5f76ba09,10010111,10010111,10010111,True,True,ok,0,XOR61 XOR72 XOR03 XOR14 XOR25 XOR36 XOR47 I5
5fab4df0,00110100,00110100,00110100,True,True,ok,1,I2 I3 I4 I5 I6 default 1 I1 I2
5fead1a1,11111010,11111010,11111010,True,True,ok,3,NOT5 default 1 NOT5 default 1 default 1 OR-NOT40 OR-NOT51 OR-NOT62
60902b81,01000000,01000000,01000000,True,True,ok,0,AND67 AND70 AND01 C0 C0 C0 AND50 AND61
609c49bc,00101000,00111000,00100000,False,False,ok,2,AND35 AND46 I7 default 1 default 1 AND23 AND34 AND45
61076abe,00111110,00111110,00111110,True,True,ok,0,I4 I5 I6 OR70 OR01 OR12 OR23 OR34
615a02e6,00110000,00111100,00000100,False,False,ok,3,AND-NOT72 AND-NOT03 AND-NOT14 default 1 default 1 default 1 I5 I6
6189ce10,00001110,00001110,00001110,True,True,ok,0,I7 C0 C0 C0 I0 I1 I2 I3
619a99d2,11110100,11110100,11110100,True,True,ok,0,I1 OR02 OR13 OR24 OR35 OR46 OR57 OR60
6201374a,10100000,10100000,10100000,True,True,ok,0,I4 I5 I6 I7 C0 C0 C0 C0
6218204f,00110110,00110110,00110110,True,True,ok,0,AND-NOT56 AND-NOT67 I7 I0 I1 I2 I3 I4
62296199,00001000,00001000,00001000,True,True,ok,0,C0 C0 C0 C0 I0 I1 I2 I3
62464c5a,10111110,10111110,10111110,True,True,ok,0,I1 I2 I3 I4 I5 I6 I7 C0
626a2762,01000101,01000101,01000101,True,True,ok,0,AND-NOT63 AND-NOT74 AND-NOT05 AND-NOT16 AND-NOT27 I3 I4 I5
629b09d1,00111010,00111010,00111010,True,True,ok,0,I7 I0 I1 I2 I3 I4 I5 I6
62c6e1c5,01110100,01110100,01110100,True,True,ok,0,AND-NOT74 AND-NOT05 AND-NOT16 AND-NOT27 I3 I4 I5 I6
62dba403,10011001,10011001,10011001,True,True,ok,1,I3 I4 I5 I6 default 1 I1 I2 I3
63217d23,11000001,11000001,11000001,True,True,ok,0,I5 I6 I7 I0 I1 I2 I3 I4
63227af6,01010111,01010111,01010111,True,True,ok,0,XOR37 XOR40 XOR51 XOR62 XOR73 I4 I5 I6
632444af,10000100,10000100,10100000,True,False,ok,1,AND14 AND25 AND36 AND47 AND50 default 1 I2 I3
6349d105,00011101,00011101,00011101,True,True,ok,0,XOR36 XOR47 XOR50 XOR61 XOR72 I3 I4 I5
634b5f5f,11110011,11110011,11110011,True,True,ok,0,OR47 OR50 OR61 OR72 I3 I4 I5 I6
636e0dba,01001110,01001110,01001110,True,True,ok,0,XOR47 XOR50 XOR61 XOR72 I3 I4 I5 I6
638224db,10000101,10000101,10000001,True,False,ok,1,AND-NOT42 AND-NOT53 AND-NOT64 AND-NOT75 AND-NOT06 default 1 I2 I3
63874dd5,00011010,00011110,00011010,False,True,ok,2,I1 I2 I3 I4 I5 default 1 default 1 I2
63cc40f1,00111110,00111110,00111110,True,True,ok,0,AND-NOT36 AND-NOT47 I5 I6 I7 I0 I1 I2
63d4557e,10111100,10111100,10110100,True,False,ok,0,XOR-NOT25 XOR-NOT36 XOR-NOT47 NOT5 OR-NOT06 OR-NOT17 OR-NOT20 OR-NOT31
64890e18,00001100,00001100,00001100,True,True,ok,2,I2 I3 I4 I5 default 1 default 1 I2 I3
649bebaf,10111011,10111011,10111011,True,True,ok,0,OR13 I4 I5 I6 I7 I0 I1 I2
64a72fd3,10010111,10011111,10010011,False,False,ok,2,XOR-NOT72 XOR-NOT03 XOR-NOT14 XOR-NOT25 default 1 default 1 OR-NOT25 OR-NOT36
64b20c19,10011011,10011011,10011011,True,True,ok,0,C1 NOT0 NOT1 OR-NOT02 OR-NOT13 OR-NOT24 OR-NOT35 OR-NOT46
654e8a98,00001101,00001101,00001101,True,True,ok,0,I3 I4 I5 OR60 OR71 OR02 OR13 OR24
6564df54,00000010,00000010,00000010,True,True,ok,0,AND34 AND45 AND56 AND67 AND70 C0 AND02 AND13
6570b28c,00000000,00000000,00000000,True,True,ok,0,AND34 AND45 AND56 AND67 C0 C0 C0 AND02
65ab9661,00000110,00000110,00000100,True,False,ok,2,AND15 AND26 AND37 AND40 AND51 default 1 default 1 C0
6617d3b0,00000000,00000000,00000000,True,True,ok,0,AND24 AND35 AND46 AND57 AND60 AND71 AND02 AND13
663c19af,01100000,01100000,01100000,True,True,ok,0,XOR26 XOR37 I4 I5 I6 I7 I0 I1
663fd5e9,00001100,00001100,00001100,True,True,ok,0,NOT7 I4 I5 I6 I7 I0 I1 I2
6686f0de,10110111,10110111,10110111,True,True,ok,1,I4 I5 I6 default 1 I1 I2 I3 I4
6689ee95,10001111,10001111,10001110,True,False,ok,0,XOR-NOT35 XOR-NOT46 XOR-NOT57 NOT6 NOT7 NOT0 OR-NOT01 OR-NOT12
66b1c512,11000010,11000010,11000000,True,False,ok,0,XOR-NOT47 XOR-NOT50 XOR-NOT61 XOR-NOT72 NOT3 NOT4 OR-NOT05 OR-NOT16
66bd639f,00000001,00011111,00010011,False,False,ok,4,AND-NOT41 AND-NOT52 AND-NOT63 default 1 default 1 default 1 default 1 I3
66c8c3df,00000100,00000100,00000100,True,True,ok,0,C0 C0 C0 AND50 AND61 AND72 AND03 AND14
66e5eb55,10101110,10111110,10000010,False,False,ok,3,I5 I0 default 1 default 1 default 1 AND24 AND35 AND46
66f9fe57,00100000,00100000,00100000,True,True,ok,0,AND14 AND25 AND36 AND47 AND50 AND61 I2 AND12
67032a5c,11111100,11111100,11111100,True,True,ok,0,I3 I4 I5 I6 I7 I0 I1 I2
6728c338,00110011,00110011,00110011,True,True,ok,0,XOR57 I6 I7 I0 I1 I2 I3 I4
67372eaf,01101000,01101000,01101000,True,True,ok,0,I5 I6 I7 I0 I1 I2 I3 I4
679af1e1,11000001,11000001,11000001,True,True,ok,0,I6 I7 C0 C0 C0 C0 AND04 AND15
67ae4217,11101101,11101101,10110100,True,False,ok,1,XOR-NOT35 XOR-NOT46 XOR-NOT57 XOR-NOT60 default 1 OR-NOT12 OR-NOT23 OR-NOT34
6806d715,00110100,00110100,00110100,True,True,ok,0,I6 XOR70 XOR01 XOR12 XOR23 XOR34 XOR45 XOR56
6818b555,10000000,10000000,00000000,True,False,ok,0,I7 C0 C0 C0 C0 C0 C0 AND60
68213a4c,00000000,00000000,00000000,True,True,ok,0,AND47 C0 C0 C0 C0 C0 C0 C0
68614b78,00001110,00001110,00001110,True,True,ok,0,XOR-NOT35 XOR-NOT46 XOR-NOT57 XOR-NOT60 XOR-NOT71 OR-NOT02 OR-NOT13 OR-NOT24
6890870d,01110000,01110000,01110000,True,True,ok,0,I1 I2 I3 I4 I5 I6 I7 I0
691608b9,00101000,00101000,00101000,True,True,ok,0,C0 C0 I0 I1 I2 I3 I4 I5
691c6e38,00010000,00010000,00010000,True,True,ok,0,AND34 AND45 AND56 I0 AND71 AND02 AND13 AND24
693bb27c,00001111,00111111,00010001,False,False,ok,1,XOR-NOT34 XOR-NOT45 default 1 NOT6 OR-NOT27 OR-NOT30 OR-NOT41 OR-NOT52
698e737a,00101110,01101110,00101110,False,True,ok,1,I6 default 1 I1 I2 I3 I4 I5 I6
69cbffdf,00000010,00000010,00000010,True,True,ok,0,C0 C0 C0 C0 C0 AND70 AND01 AND12
6a186446,01110111,01110111,01110111,True,True,ok,0,XOR-NOT72 OR-NOT03 OR-NOT14 OR-NOT25 OR-NOT36 OR-NOT47 OR-NOT50 OR-NOT61
6a333ed6,00010000,00010000,00010000,True,True,ok,0,AND15 AND26 AND37 AND40 AND51 AND62 AND73 AND03
6a41d37b,00101011,00101111,00101000,False,False,ok,0,XOR-NOT45 XOR-NOT56 XOR-NOT67 NOT7 NOT0 OR-NOT71 OR-NOT02 OR-NOT13
6a578940,10010000,10010000,10010000,True,True,ok,0,I3 I4 I5 I6 I7 I0 I1 I2
