key,count,answer_count,family_count,subcategory_count,answers_preview,families,subcategories,ids_preview,template_preview
e569b20f677e7d2e011aaa013b1db10b7e696a99c2471e30e2754012f7133f4b,2,1,1,1,10,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00079|v498_train_colon_absdiff_restore_trailing_zero_00060,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
e7ab5b5ca367bbc8917a1eaccfa110772569cde5d49cdc001aa2be20cd325f4d,2,1,1,1,30,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00332|v498_train_colon_absdiff_restore_trailing_zero_00289,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
eb00cc2dff27fec760b873776ce2ed10cc3a5146aa07cd3e61c90e74a73262b5,2,1,1,1,40,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00250|v498_train_colon_absdiff_restore_trailing_zero_00388,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
eb33c951170c0adac544bf3c69d09c1bd1d68079a5b2d51d42665e38ece3e963,2,1,1,1,64,equation_transform,equation_numeric_minus_signed_hard_negative,v498_train_minus_signed_opposite_sign_guarded_00153|v498_train_minus_signed_opposite_sign_guarded_00021,rule: use the query operator and preserve the signed left-minus-right result. reject common wrong candidate <num>; it strips or flips the sign. query <num><num> gives <num>. final answer: \boxed{<ans>}
ec6306d31c21e6840b41e315776e52c571ff58a9c831fca4a53e1c25742625d8,2,1,1,1,70,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00009|v498_train_colon_absdiff_restore_trailing_zero_00351,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
f049c266040fe8f598fb2ed26166f976253b57c076de1a111c37fe8a45f9012d,2,1,1,1,10,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00227|v498_train_colon_absdiff_restore_trailing_zero_00006,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
f0668ff3606ee28e80da8738b6616ef82eac2955c6517501c68f149059b95fbc,2,1,1,1,10,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00297|v498_train_colon_absdiff_restore_trailing_zero_00107,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
f1df46d1700ec12c0b54e4b20c7e2fd2fa6fae864e5316c3722e123254172812,2,1,1,1,30,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00247|v498_validation_colon_absdiff_restore_trailing_zero_00079,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
f2adc67e9206c477a103695e11514db2a2c512d38a2094f7b533a997e659b622,2,1,1,1,40,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00243|v498_validation_colon_absdiff_restore_trailing_zero_00000,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
f59a09845afe6476ccba4a06dae96ae3ad94ba7092720c6d4ec9492158c9cf5f,2,1,1,1,70,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00100|v498_train_colon_absdiff_restore_trailing_zero_00114,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
f7c1e28b925631272b1f3418651bcfcd1e0c7157f2ff7e30d6800df76b511fde,2,1,1,1,20,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00397|v498_train_colon_absdiff_restore_trailing_zero_00161,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
ff8f37dd32c2030b751a966ec7f7374ec952ff404f6aa6f91802cc32c801eea2,2,1,1,1,20,equation_transform,equation_numeric_colon_trailing_zero_hard_negative,v498_train_colon_absdiff_restore_trailing_zero_00389|v498_validation_colon_absdiff_restore_trailing_zero_00099,rule: for ':' compute the absolute difference and preserve the full decimal digits. reject common wrong candidate <num>; it drops a required trailing zero. query <num>:<num> gives <num>. final answer: \boxed{<ans>}
